smiles,qed,sas,gsk3b_score,jnk3_score,logP,weight
C=C(NCCC)c1cscn1,0.744493461,2.915222669,-4.7,-4.6,2.1134,168.0721194
CCn1cnc(NCCCF)n1,0.67540587,2.864974593,-4.7,-4.6,1.0695,172.1124246
CCCc1cc(N)ns1,0.681923605,3.177693238,-4.2,-4.4,1.6778,142.0564693
CSc1csc(CN)n1,0.663192531,3.240211392,-3.9,-4.1,1.3237,160.0128903
CCOc1n[nH]c(C)c1I,0.8135757,2.971407828,-4.6,-4.7,1.72142,251.9759609
CCNc1nc(C2CC2)n[nH]1,0.681860987,2.895900584,-5,-4.9,1.1139,152.1061964
CCn1cc(I)c(CO)n1,0.797167523,3.054700136,-4.8,-4.6,0.9999,251.9759609
CC=Cc1ccncc1NC,0.694753246,2.683156664,-4.9,-5,2.1564,148.1000484
CC(C)CCc1ccc[nH]1,0.658757948,2.499957279,-4.7,-4.8,2.6033,137.1204495
CC(C)Sc1ccsc1N,0.695905297,2.994233469,-4.4,-4.5,2.8308,173.0332914
C=C(C)CNc1ncc(O)cn1,0.659928394,2.78207303,-5.2,-5.2,1.1702,165.090212
C=C(CC)c1csc(CO)n1,0.75091607,3.108991106,-4.8,-5,2.0586,169.056135
NCCc1ncncc1I,0.779888307,3.074453982,-4.4,-4.2,0.5824,248.9762953
C=CCc1ncnc(NC)n1,0.642321826,2.976623661,-5,-5,0.6418,150.0905463
Cc1csc(N(C)CO)n1,0.647782847,2.927761674,-4.3,-4.7,0.83752,158.0513839
C=CCNc1ncc(F)c(O)n1,0.660359519,2.950782121,-5.4,-5.4,0.9192,169.0651401
C=C(C)CNc1ncc(C)cn1,0.689976172,2.56119331,-5.2,-5.2,1.77302,163.1109474
Cc1cnc(NC2(C)CC2)nn1,0.711844298,3.05729261,-5.2,-5.4,1.14442,164.1061964
NCCCc1ccnnc1,0.654367174,2.465824804,-4.8,-4.8,0.3679,137.0952974
CCc1ncc(CC#N)[nH]1,0.658231235,2.978247938,-4.8,-4.9,1.03818,135.0796473
CCCCCc1cnc[nH]1,0.634317933,2.123385547,-4.5,-4.6,2.1424,138.1156984
COCc1nn(C)cc1I,0.738593427,2.98645911,-4.4,-4.2,1.1711,251.9759609
CSCc1cc[nH]c1C,0.667162798,3.08275293,-4,-4.1,2.18612,141.0612204
CC(=O)Nc1sncc1C,0.66757292,2.966597572,-4.6,-5.1,1.40992,156.0357339
NCCCc1nsc(N)n1,0.649309674,2.917849037,-4.4,-4.5,0.0116,158.0626173
CCNC(C)c1cscn1,0.721655246,3.22840046,-4.4,-4.3,1.8136,156.0721194
CNC(=S)c1ccsc1,0.621966394,2.917490776,-3.8,-4.1,1.643,157.0019912
CCc1n[nH]c(CC)c1C,0.663367987,2.795818085,-4.9,-4.9,1.84292,138.1156984
NCc1cn[nH]c1C1CC1,0.631461223,2.742200685,-4.5,-4.8,0.7458,137.0952974
C=C(C(N)=O)c1ccsc1,0.638201765,2.829233469,-4.7,-5.1,1.2466,153.0248348
C=C(C)Nc1ncc(C#N)cn1,0.707728921,2.836261841,-5.3,-5.2,1.29378,160.0748963
NC(=O)CCCc1csnn1,0.71009645,2.804431106,-5,-5.3,0.3461,171.0466329
Cc1c(CCO)csc1N,0.676675773,2.965330905,-4.7,-4.8,1.17352,157.056135
CNCc1cnc(I)cn1,0.787614669,3.058703982,-4.3,-4.3,0.8006,248.9762953
NCCC(=O)c1csnn1,0.630223135,3.034240795,-4.6,-5,0.0696,157.0309828
CCCc1ncc(CN)o1,0.683213425,2.684541345,-4.6,-4.6,1.0858,140.094963
CCC(O)c1ccco1,0.654129371,2.68626277,-4.5,-4.7,1.723,126.0680796
NCCc1n[nH]c2ccsc12,0.703990549,3.05842149,-5,-5,1.1256,167.0517183
CCCNc1nsc(CO)n1,0.708438428,3.085315969,-4.8,-4.8,0.8523,173.062283
CSCc1cc(C#N)cs1,0.678797717,2.918823213,-4.4,-4.3,2.48278,169.0019912
CCNc1cc(O)ccn1,0.645436226,2.385029257,-4.7,-4.9,1.219,138.0793129
NC=Cc1ccc(I)cc1,0.754028121,2.528213323,-5.1,-5.3,2.2206,244.9701473
c1csc(Nc2cnc[nH]2)n1,0.712205079,3.032494043,-4.8,-4.8,1.6098,166.0313172
CNc1cnc(NCCF)nn1,0.681554267,3.025080928,-5.2,-5.1,0.2947,171.0920235
O=C1CC(c2ccsc2)=NN1,0.6632707,2.952355625,-5,-5.3,0.9721,166.0200838
COc1cc(C)sc1O,0.650516808,2.807599161,-4.3,-4.5,1.77072,144.0245005
CNc1ncsc1CCN,0.678276659,3.136771564,-4.2,-4.2,0.686,157.0673684
OCNc1nc(CF)cs1,0.650914548,3.185050136,-4.4,-4.6,0.9743,162.0263121
CC(C)Cc1nnn[nH]1,0.623568974,3.064121546,-5.1,-5.3,0.3982,126.0905463
CSCc1ccncc1N,0.701708537,2.574207279,-4.3,-4.7,1.5268,154.0564693
CONCc1nnc(C)s1,0.652210393,3.076174861,-5.2,-4.8,0.49752,159.0466329
CCCOc1nncs1,0.641497549,2.868581262,-4.4,-4.4,1.3269,144.0357339
CSCCC(C)CN,0.625927905,3.057607006,-3.6,-3.7,1.3343,133.0925205
Cc1nc(NC(N)=O)cs1,0.636656232,2.604141162,-4.7,-4.8,0.94212,157.0309828
CCCCc1nc(O)n[nH]1,0.655629479,2.883921015,-5,-5,0.8529,141.090212
CC(C)Cc1cc(O)cs1,0.697573069,2.885510392,-4.7,-4.9,2.6522,156.060886
CCc1nn(CC)cc1I,0.734495632,2.902853982,-4.4,-4.6,2.07,249.9966964
NCCOc1csc(O)c1,0.685223591,3.040258927,-4.4,-4.5,0.7912,159.0353995
Nc1cnc(NCCF)nn1,0.636853319,3.135037061,-5.3,-5,-0.1648,157.0763735
COc1cnsc1C1CC1,0.651568799,3.105088597,-4.2,-4.5,2.0291,155.0404849
CCNc1ccn(C)n1,0.634723266,2.333227392,-4.1,-4.1,0.8519,125.0952974
C=Cc1cnc(NC)nn1,0.644869171,3.205028158,-5.5,-4.9,0.5563,136.0748963
CNCc1cnccc1F,0.660888725,2.319225411,-4.6,-4.7,0.9401,140.0749765
CSc1csc(C(N)=O)n1,0.679422054,3.222520649,-4.7,-4.7,0.9639,173.9921548
CS(=O)(=O)Nc1ncc(O)cn1,0.657174761,2.515058869,-5.3,-5.3,-0.4463,189.0208121
C=C(N)NCc1nccs1,0.673944577,2.905980905,-4.5,-4.5,0.6626,155.0517183
CCCc1[nH]nc(C)c1C,0.664719191,2.656838597,-4.8,-4.9,1.97904,138.1156984
CNc1nnn(C2CC2)n1,0.628606763,3.110177059,-5.2,-4.8,0.0497,139.0857953
CCOc1ccc(C)[nH]1,0.639234527,2.772261238,-4.4,-4.5,1.72182,125.084064
NCCOc1nncs1,0.643538538,3.146665285,-4.4,-4.4,-0.1244,145.0309828
CNCCNc1ncc(F)cn1,0.635728345,2.411431607,-5.1,-5.2,0.247,170.0967746
Nc1ncc(OCCO)s1,0.65748791,3.013575411,-4.5,-4.4,0.0964,160.0306485
CCCCc1cn[nH]c1I,0.819373622,2.93476607,-4.9,-4.6,2.3569,249.9966964
CCCCCNc1ncncn1,0.672898263,2.280774528,-5,-5,1.4737,166.1218464
Ic1cc(C2CC2)cs1,0.671061579,3.22804893,-4.6,-4.7,3.2301,249.9313192
Oc1cscc1NCC1CC1,0.727169875,2.856126391,-5.2,-5.1,2.2756,169.056135
COc1nc(NC2CC2)ns1,0.739957115,3.110748227,-4.7,-4.8,1.121,171.0466329
SCCC=Cc1ccsc1,0.66213152,3.004401993,-4.2,-4.4,3.0812,170.0223923
CSC(=O)OCc1cscn1,0.66809677,2.996396862,-4.4,-4.6,2.1427,188.9918205
COCc1[nH]ncc1I,0.784793258,3.211666161,-4.2,-4.2,1.1607,237.9603108
OCNc1csc(C2CC2)n1,0.673559286,3.087973537,-4.9,-4.9,1.3822,170.0513839
CNCc1ccc(C)cn1,0.658411172,1.998444641,-4.7,-4.9,1.10942,136.1000484
CNc1ccnc(N)c1I,0.737557962,2.881515521,-4.6,-4.8,1.3101,248.9762953
c1csc(NCN2CC2)n1,0.655124921,2.661036475,-4,-4.2,0.8281,155.0517183
CC(C)(CO)Cc1cscn1,0.750607189,2.997977259,-4.6,-4.9,1.7041,171.071785
CCCOc1cnccn1,0.630403963,2.142779712,-4.4,-4.5,1.2654,138.0793129
CCCNc1ncc(OC)nn1,0.716748948,2.517000385,-5.3,-5.1,0.7021,168.101111
CNc1ccsc1CO,0.653346434,2.797162161,-4.2,-4.2,1.2821,143.0404849
CCc1cnc(CCN)s1,0.714022601,2.634942444,-4.3,-4.4,1.2067,156.0721194
Nc1cnc(NC2CC2)nn1,0.623101003,2.776095622,-5.5,-5.4,0.0281,151.0857953
Cc1c(I)cnc(N)c1C,0.711764618,2.830266408,-5.2,-5.3,1.88524,247.9810463
CCNC(=O)c1ccns1,0.690644763,2.891165521,-4.4,-4.7,0.8928,156.0357339
CONc1ccncc1I,0.639808818,2.970439696,-4.4,-4.8,1.6595,249.9603108
COc1coc(CCCN)n1,0.692040544,2.859168078,-4.5,-4.5,0.5745,156.0898776
CCCc1nc(S)cs1,0.653697375,3.227999084,-3.9,-4.3,2.3843,159.0176413
CC=CCNc1ncc(I)cn1,0.677516374,3.064640204,-5.3,-4.9,2.0692,274.9919453
C=C(C)c1nc(CC)cs1,0.636294922,2.927612956,-4.6,-4.9,2.7386,153.0612204
CCCOc1nc(I)cs1,0.786549109,3.191641894,-4.4,-4.4,2.5365,268.9371329
CCCNc1noc(COC)n1,0.716746672,2.696238846,-5.2,-4.9,1.0379,171.1007767
COc1cnc(NCCF)nn1,0.705528931,2.921540204,-5.3,-5,0.2616,172.0760391
CN(C)c1ncc(N)s1,0.631691701,3.090522238,-4,-4,0.7913,143.0517183
CCOCCNc1ncsn1,0.67434396,3.197878221,-4.6,-4.4,0.9865,173.062283
COCc1csc(F)c1O,0.71729258,3.108438597,-4.3,-4.7,1.7392,162.0150787
CC(=O)CCc1ccn[nH]1,0.674948981,2.589428158,-4.8,-4.8,0.9313,138.0793129
c1cnc(Nc2nnco2)nc1,0.698167181,2.8760531,-5.8,-5.6,0.6032,163.0494098
CCCNC(=O)c1cscn1,0.742166088,2.221985944,-4.9,-4.7,1.2829,170.0513839
Cc1nnc(SCCN)s1,0.693362879,2.580433103,-4.4,-4.4,0.89732,175.0237893
CNCc1csc(SF)n1,0.764125153,3.221727608,-4.1,-4.4,1.8391,178.0034684
CNc1cc(I)c(I)cn1,0.778383887,3.074648854,-4.7,-4.7,2.3325,359.8620442
CCc1[nH]nc(O)c1CC,0.648906328,3.059736033,-5.4,-5.2,1.2401,140.094963
C=Cc1cc(CCN)cs1,0.704765344,3.098427608,-4.6,-4.6,1.8923,153.0612204
CCSNc1nc(C)cs1,0.712740546,3.223952883,-4.1,-4.2,2.53152,174.0285403
CCCN(C)c1csnn1,0.663502997,3.201047389,-4.5,-4.6,1.3843,157.0673684
CNc1nnc(COC)o1,0.657101655,2.755379257,-4.6,-4.6,0.2577,143.0694765
CSc1nc(NC2CC2)ns1,0.73262684,3.099430113,-4.5,-4.7,1.8343,187.0237893
C=CNc1ncccc1F,0.673286099,2.75877651,-4.6,-5,1.7761,138.0593264
CCc1ccnc(NCCO)n1,0.682957994,2.326302195,-5.3,-5.2,0.4432,167.105862
C=C(CNC)c1nc(C)cs1,0.74250787,3.168095721,-4.7,-4.8,1.68412,168.0721194
Cc1nc(NCCC2CC2)n[nH]1,0.709004267,2.575260113,-5.3,-5.1,1.32512,166.1218464
Cc1c(CCN)csc1N,0.67431616,2.973084751,-4.6,-4.6,1.13992,156.0721194
OCCc1cc(C2CC2)on1,0.70651507,2.626168575,-5.5,-5,1.0868,153.0789786
COc1ccnc(NC2CC2)n1,0.727065593,2.155876403,-5,-5.1,1.0595,165.090212
COc1sccc1I,0.684451508,3.240990148,-3.7,-3.9,2.3613,239.9105838
COc1nc(NC(C)C)n[nH]1,0.673500097,3.196457259,-4.9,-4.7,0.6336,156.101111
c1nc(OC2CC2)cs1,0.624826803,3.087568836,-4.3,-4.2,1.6843,141.0248348
CCCc1nnnc(NC)n1,0.674452643,3.061455919,-5.5,-5.2,0.2608,153.1014454
CNc1cncc(I)c1O,0.740931814,3.054920649,-4.7,-4.6,1.4335,249.9603108
CCOc1csc(I)c1C,0.748912717,3.034469367,-4.5,-4.4,3.05982,267.9418839
CCCNc1nsc(NC)n1,0.720492874,2.865608773,-4.7,-4.6,1.4017,172.0782674
C=Cc1csc(C(N)=O)n1,0.687183983,3.185371931,-4.8,-4.8,0.885,154.0200838
CCNc1n[nH]c2ccsc12,0.718359045,2.862104663,-5.1,-4.9,2.0562,167.0517183
Cc1ncnc(C)c1I,0.638189289,2.726258776,-4.4,-4.5,1.69804,233.9653962
C=C(C)Nc1ncnc(OC)n1,0.720077635,2.912398904,-5.2,-5.2,0.8257,166.0854609
CCCc1csnc1CO,0.722386983,3.171317718,-4.9,-4.7,1.5879,157.056135
OCc1cn[nH]c1C1CC1,0.634046999,2.699470466,-4.7,-4.9,0.7794,138.0793129
CSCCNc1csc(C)n1,0.733431943,2.785452942,-4.2,-4.2,2.22642,188.0441904
COc1cnc(I)c(F)n1,0.706740254,3.202874495,-4.7,-4.8,1.2289,253.935239
Ic1cnc(C2CCC2)s1,0.71112912,3.008674861,-4.7,-4.9,3.0152,264.9422183
CCNc1csc(F)c1N,0.693060375,3.207361674,-4.5,-4.7,1.9012,160.0470475
COCc1ncc(C#N)[nH]1,0.64240473,3.059979806,-4.6,-4.6,0.42778,137.0589118
OCc1cc(I)ccc1F,0.756852065,2.184582187,-5.1,-5.3,1.9226,251.944741
COc1cc(CCCO)on1,0.69521344,2.528352197,-5,-5,0.6081,157.0738932
Cc1cc(I)c(N)n1C,0.679989694,3.216797907,-4.3,-4.5,1.52032,235.9810463
CC(C)Cc1[nH]cnc1O,0.650357478,3.056382187,-4.8,-4.8,1.3138,140.094963
CSCCCc1cn[nH]c1,0.672150643,2.703190852,-4.3,-4.3,1.7053,156.0721194
CCCNc1ncc(I)c(C)n1,0.860699559,2.561415687,-5.2,-5,2.21152,277.0075954
CNc1nccc(CS)n1,0.624325895,2.923877059,-4.5,-4.5,0.9481,155.0517183
CSc1nc(C)c(N)s1,0.636116131,2.992468392,-4.1,-4.1,1.75562,160.0128903
CCCNc1csc(OC)n1,0.753627801,2.84831448,-4.6,-4.6,1.9736,172.067034
Cc1ccnc(NCCCN)n1,0.640897498,2.181275951,-4.8,-4.8,0.54572,166.1218464
CCc1nc(CF)cs1,0.62116665,2.757080315,-4.2,-4.2,2.175,145.0361485
CCc1csc(CF)n1,0.62116665,2.817438469,-4.3,-4.2,2.175,145.0361485
Cc1cn[nH]c1CCCO,0.647014782,2.913759477,-4.6,-4.9,0.64302,140.094963
CNc1ccc(I)cc1F,0.755795656,2.200725777,-4.9,-4.8,2.472,250.9607254
CCc1csnc1OC,0.62846239,3.122912315,-4.2,-4.3,1.7141,143.0404849
CCN(C)c1cnc(NC)nn1,0.704483337,2.907615687,-5.3,-5.1,0.3694,167.1170954
CSNc1ncc(F)c(C)n1,0.689420177,3.223078798,-4.9,-4.9,1.61402,173.0422965
CCCNc1cn[nH]n1,0.624054013,2.858420315,-4.6,-4.4,0.6266,126.0905463
CCSCCNc1ncon1,0.678672461,3.203896971,-4.4,-4.4,1.2346,173.062283
COCc1nc(C)sc1C,0.653860595,2.492807828,-4.4,-4.4,1.90634,157.056135
CNCCc1ccc(I)cc1,0.821027254,1.874398351,-5.1,-5.2,2.0531,261.0014474
CSc1sccc1CO,0.667347831,2.925167084,-4,-4.1,1.9623,160.0016569
CSCCCCNc1ncon1,0.685786811,2.968580243,-4.4,-4.5,1.6247,187.077933
CNc1scc(C)c1O,0.627975603,3.019203007,-4.5,-4.7,1.80382,143.0404849
NCCCCc1ccsn1,0.669595701,2.964587139,-4.1,-4.5,1.4245,156.0721194
c1n[nH]cc1CC1CC1,0.630036693,2.60269783,-4.7,-4.8,1.3622,122.0843983
COCc1coc(N)n1,0.625923174,2.8786717,-4,-4.3,0.4032,128.0585775
Nc1ccncc1C1CC1,0.632356057,2.368799586,-4.9,-4.9,1.5412,134.0843983
CNCc1cncc(F)n1,0.644762752,2.82768585,-4.3,-4.6,0.3351,141.0702255
Cc1cc(OCC(C)C)n[nH]1,0.71986437,2.556617259,-5.2,-4.9,1.75292,154.1106131
CN(C)Nc1ccsc1,0.631362131,3.013644007,-3.8,-4,1.6366,142.0564693
Fc1cnc(NCC2CC2)nn1,0.725917875,2.835461923,-5.4,-5.5,0.8326,168.0811245
Nc1cscc1OCCF,0.731560028,3.152437499,-4,-4.3,1.6786,161.0310631
CCCNc1n[nH]nc1C,0.656435411,2.752100685,-4.6,-4.8,0.93502,140.1061964
CCCOc1ncns1,0.641497549,3.119612031,-4.2,-4.2,1.3269,144.0357339
CNCCc1cncnc1,0.648081459,2.274676263,-4.2,-4.6,0.2385,137.0952974
NCCc1ncc(I)cn1,0.779888307,2.890354532,-4.4,-4.4,0.5824,248.9762953
CC(C)CNc1cc[nH]n1,0.665505084,3.221099586,-4.7,-4.7,1.4776,139.1109474
CCSC(=S)c1ccsc1,0.653807562,3.130921564,-4,-4.1,3.1767,187.9788133
CC#CCNc1ncc(C)cn1,0.66258943,2.83379224,-5.3,-5,1.22022,161.0952974
NCCCn1cccn1,0.628162829,2.26418067,-3.8,-4.2,0.2319,125.0952974
O=C(O)Cc1nncs1,0.64202026,2.882570776,-4.7,-5.2,0.1652,143.9993484
NCCc1ncc(CO)s1,0.657355711,2.765412773,-4.3,-4.4,0.1366,158.0513839
CC(C)c1n[nH]c(=O)s1,0.637579475,3.176097238,-4.6,-4.6,0.9548,144.0357339
Cc1ccncc1CCN,0.6554391,2.157077059,-4.7,-4.8,0.89122,136.1000484
CCCOc1cn[nH]c1F,0.694618065,2.854720466,-4.6,-4.7,1.3376,144.0698911
CC(=O)Nc1nc(C)cs1,0.66757292,1.974971931,-5.2,-4.8,1.40992,156.0357339
CN(CCN)c1nccs1,0.695936625,2.767267169,-3.9,-4,0.538,157.0673684
N#Cc1csc(CCN)c1,0.690010624,2.742517169,-4.6,-4.5,1.12098,152.0408193
CONCc1cccs1,0.645655168,2.616357593,-4.3,-4.2,1.3991,143.0404849
Cc1n[nH]c(=S)n1CCF,0.661489579,3.067136033,-4.3,-4.6,1.21861,161.0422965
NCc1nnccc1I,0.722468245,3.212436007,-4.5,-4.4,0.5399,234.9606452
CCCc1nnsc1CO,0.712964342,3.007300136,-4.6,-4.9,0.9829,158.0513839
Cc1cnc(NN(C)C)nc1,0.632389407,2.734037259,-4.8,-4.9,0.67352,152.1061964
C=C(CC(C)C)c1cscn1,0.673331932,3.053814182,-4.9,-5,3.2024,167.0768704
CNc1nc(C2CC2)sc1C,0.732982503,2.904243413,-4.9,-5,2.37062,168.0721194
CC(C)CCc1n[nH]c(=S)s1,0.738870622,2.985834182,-5.1,-5,2.78929,188.0441904
CCNc1csc(F)n1,0.686684147,3.244487084,-4.1,-4.2,1.714,146.0313974
CC(C)CCc1csc(N)n1,0.755704259,2.36426649,-4.9,-5,2.3139,170.0877694
CNc1sncc1OC,0.676699656,3.244509238,-4,-4.3,1.1934,144.0357339
Cc1cnc(CCN)o1,0.626804262,2.664997853,-4,-4.1,0.48422,126.0793129
CSCNc1nccs1,0.683290066,3.155446942,-3.8,-3.9,1.8755,160.0128903
CNc1cnc(NC(C)C)nn1,0.694621689,2.779446457,-5.4,-5.2,0.7336,167.1170954
CCCCNc1nscc1F,0.709246785,2.9197785,-4.8,-4.7,2.4942,174.0626976
CCc1ccc(NC)nc1,0.668778307,1.975232553,-4.8,-5.1,1.6857,136.1000484
CCCNc1ncc(C)c(N)n1,0.707560961,2.323559743,-5.4,-5.2,1.18912,166.1218464
CCNc1csc(I)c1,0.798936372,3.23683293,-4.1,-4.1,2.7845,252.9422183
Ic1cc(C2CCC2)cs1,0.679443523,3.093091894,-4.9,-5.1,3.6202,263.9469693
COCCNc1cnco1,0.629467813,3.025190322,-4.1,-4.3,0.7329,142.0742276
CCC(C)Nc1ncc(F)cn1,0.749618173,2.789776101,-5.1,-5.1,1.8261,169.1015256
FC(F)Cn1cc(I)cn1,0.738765805,3.036038597,-4.4,-4.7,1.7528,257.9465526
CC(=O)CCOc1cscn1,0.688767705,2.971446986,-4.7,-4.8,1.501,171.0353995
Cc1cc(CCN)on1,0.626804262,2.487617546,-4.6,-4.6,0.48422,126.0793129
Cc1csc(CSC#N)n1,0.638127347,3.096899586,-4.4,-4.4,2.1658,169.9972402
CCNC(=S)c1csnn1,0.672003814,3.221332004,-4.5,-4.5,0.8231,173.0081392
CCCNc1cnc(O)cn1,0.679846271,2.815056912,-5,-5,1.0041,153.090212
COc1ccc(CO)o1,0.639562376,2.593535084,-4.5,-4.6,0.7805,128.0473441
c1n[nH]nc1NCC1CC1,0.643609336,2.882460348,-5.3,-4.8,0.6266,138.0905463
CSCc1cncnc1N,0.689692647,2.772291345,-4.3,-4.5,0.9218,155.0517183
NC(=O)C=Cc1cscn1,0.635412494,3.087691894,-4.7,-4.7,0.6416,154.0200838
CSCn1ccc(C)n1,0.622632522,3.001470469,-3.8,-4,1.51202,142.0564693
C=C(N)Cc1cccnc1,0.657334503,2.411000685,-4.7,-5.1,1.0965,134.0843983
O=CNc1nc(C2CC2)cs1,0.696212059,2.753437061,-5,-4.9,1.5888,168.0357339
Oc1cc(-c2ccsc2)on1,0.707057726,2.942226298,-5.6,-5.3,2.1087,167.0040994
CCNCC(=O)Nc1cscn1,0.725357247,2.661309887,-4.9,-4.8,0.6911,185.062283
CNC(=O)Nc1snnc1C,0.651402405,2.760548029,-5.4,-5.3,0.59782,172.0418819
FC(F)Cc1cn[nH]c1,0.643419976,3.167148007,-4.6,-4.9,1.2173,132.0499046
O=C(O)c1ccsc1,0.621041417,2.187876862,-4.4,-4.4,1.4463,127.9932004
CNc1cc(I)ccc1F,0.755795656,2.228505264,-4.8,-4.9,2.472,250.9607254
CCCC(=O)Nc1cnsc1,0.752160922,2.845281726,-4.8,-4.9,1.8817,170.0513839
NCCc1cc(I)ccn1,0.79814435,2.645940246,-4.5,-4.6,1.1874,247.9810463
COc1cc(CC2CC2)[nH]n1,0.709930796,2.699700584,-5.2,-5,1.3708,152.094963
O=Cc1cscc1NC1CC1,0.698628515,2.903431106,-4.8,-4.8,2.1349,167.0404849
Cc1cn[nH]c1-c1ccsc1,0.68866158,2.725737356,-5,-5.2,2.44662,164.0408193
CCCCc1snnc1N,0.72234376,3.048423213,-4.7,-4.7,1.4629,157.0673684
c1cc(NC2=NC2)cs1,0.625533275,3.097591321,-4.3,-4.3,1.5721,138.0251692
c1c[nH]c(CC2CC2)n1,0.630036693,2.534436291,-4.6,-4.5,1.3622,122.0843983
N#Cc1cc(C(=O)O)cs1,0.661339744,2.749177059,-4.9,-4.8,1.31798,152.9884493
CCNc1cnc(I)cn1,0.807121808,2.990323762,-4.8,-4.6,1.513,248.9762953
CNc1cnn(C)c1I,0.740046378,3.212558776,-4,-3.9,1.0664,236.9762953
NC(=O)CCc1ccsc1,0.699088784,2.108704532,-4.6,-5,1.166,155.0404849
c1ncc(Cc2cscn2)[nH]1,0.731494193,3.002363973,-4.7,-4.7,1.457,165.0360682
Cc1nc(NCCF)ncc1I,0.858003244,2.978214289,-5,-5,1.77102,280.9825235
COc1c(N)cncc1I,0.763437427,2.843664238,-4.4,-4.8,1.277,249.9603108
Cn1cc(NCCS)cn1,0.634448465,2.806090795,-3.9,-3.9,0.7618,157.0673684
NCc1c(N)cncc1I,0.720768335,3.090023213,-4.5,-4.6,0.7271,248.9762953
CNc1ncc(I)cc1I,0.778383887,3.086223213,-4.8,-4.7,2.3325,359.8620442
CCCCNc1cscc1O,0.68252111,2.706583463,-4.7,-4.8,2.6657,171.071785
CNc1nncc(OC)n1,0.622278126,2.804567718,-5.1,-4.8,-0.0781,140.0698109
N#CCc1cc(N)cs1,0.637223863,3.172315392,-4.1,-4.3,1.39638,138.0251692
Ic1ccnc(NC2CCC2)n1,0.662713996,2.685630249,-5.1,-5.1,2.0456,274.9919453
NCC(=O)NCc1cscn1,0.656796374,2.458027135,-4.6,-4.7,-0.282,171.0466329
CCOCc1cn[nH]c1F,0.688976033,2.958334202,-4.5,-4.7,1.0853,144.0698911
NCCCc1n[nH]c(=O)s1,0.636955534,3.160903433,-4.4,-4.6,-0.2773,159.0466329
Fc1cnc(NCC(F)F)nc1,0.755482996,2.688775128,-5.1,-5.2,1.2927,177.0513819
Cc1[nH]cnc1-c1ccsc1,0.68866158,2.725598894,-4.9,-5.3,2.44662,164.0408193
Cc1cncc(I)c1F,0.629613073,2.972449161,-4.5,-4.8,2.13372,236.9450754
COc1ncc(F)cc1I,0.712132107,2.643638597,-4.5,-4.8,1.8339,252.93999
CCNc1ncc(C(C)=O)cn1,0.681508012,2.207327575,-5.3,-5.2,1.111,165.090212
NCCCCc1ncns1,0.658211638,2.961407298,-4.1,-4.4,0.8195,157.0673684
CCn1cnc(NC)n1,0.620977078,2.784728315,-4,-4.1,0.3397,126.0905463
CNc1ncc(N)c(OC)n1,0.632060699,2.592298798,-4.8,-4.9,0.1091,154.0854609
CSc1nnc(SC)s1,0.646755641,2.719164007,-4.5,-4.1,1.9819,177.9693112
CCc1cc(I)nc(NC)n1,0.651329743,3.03704649,-4.9,-5.1,1.6853,262.9919453
Nc1cc(OC2CC2)n[nH]1,0.627868419,3.103600136,-4.9,-4.8,0.5331,139.0745619
CNc1ncc(OC2CC2)nn1,0.706197981,2.777800837,-5.5,-5.1,0.4545,166.0854609
CCc1c(F)cncc1I,0.698107558,2.784182187,-4.6,-4.8,2.3877,250.9607254
COc1nc(N)ccc1I,0.763437427,2.81985911,-4.9,-5.2,1.277,249.9603108
CC(C)Nc1ncc(CN)cn1,0.695328435,2.393889813,-5.1,-4.9,0.7556,166.1218464
NC(=O)c1cnc(NC2CC2)nn1,0.654666574,2.598566673,-6.1,-5.7,-0.4552,179.0807099
CNc1nccc(NCF)n1,0.637018609,2.974359145,-5,-5,0.8572,156.0811245
CCCc1c(C)n[nH]c1I,0.80118839,2.973838597,-4.8,-4.9,2.27522,249.9966964
Cc1[nH]nc(C2CC2)c1C,0.627247076,2.761228341,-5.1,-5.3,1.90394,136.1000484
COc1cscc1NCCN,0.715324842,2.778029617,-4.4,-4.5,1.1273,172.067034
CCNc1cc(C#N)cs1,0.703617892,3.103362773,-4.5,-4.5,2.05158,152.0408193
OCCOc1cc(F)ccn1,0.697849623,2.293003314,-5,-5.1,0.5918,157.0539067
NCCC=Cc1ccsc1,0.706802014,2.758179181,-4.5,-4.6,2.1101,153.0612204
CSc1nnc(CCN)s1,0.689106809,2.719918268,-4.7,-4.4,0.7612,175.0237893
CC(C)=CNc1ccsc1,0.688109703,3.09496607,-4.5,-4.7,3.0837,153.0612204
CCNCc1ccns1,0.686762139,3.226419131,-3.9,-4,1.2526,142.0564693
c1csc(NC2=NC2)n1,0.629021941,3.033020315,-4.2,-4.3,0.9671,139.0204182
CNc1cncc(NC)c1,0.641990083,2.444107828,-4.7,-4.6,1.165,137.0952974
CCNc1ncc(OCC)cn1,0.733994434,2.144286358,-4.9,-4.7,1.3071,167.105862
CCNc1ncc(I)c(CN)n1,0.808674493,2.936969533,-5.1,-5,0.9717,278.0028444
CC(=O)Cc1cc(O)cs1,0.705526213,3.093048854,-4.6,-4.9,1.5852,156.0245005
NCCSCc1nccs1,0.699989303,2.789151595,-3.9,-4,1.335,174.0285403
Oc1nnc(CC2CC2)o1,0.657344408,2.995847389,-5.2,-5,0.7277,140.0585775
CCCc1[nH]ncc1CC,0.678847313,2.586238597,-4.7,-4.9,1.9246,138.1156984
