smiles,qed,sas,gsk3b_score,jnk3_score,logP,weight
C[C@H](Nc1cc(S(=O)(=O)Cl)cc2ccccc12)c1cccc(C#N)c1,0.668689907,2.697868593,-9.4,-9.1,4.81208,370.0542764
O=C(Oc1ccc(-c2ccccc2)cc1)c1c(O)ccc2ccccc12,0.399356309,1.814935562,-9.1,-9.1,5.4316,340.1099444
Nc1nc(-c2ccc3c(c2)CCCC(=O)N3c2cccc(S(=O)(=O)Cl)c2)cs1,0.620533302,2.527664799,-9.1,-8.2,4.3208,433.0321611
C#Cc1c(Cl)cccc1N1CCc2cc(-c3ccccc3)oc2C1,0.603355601,2.64919632,-8.6,-9.1,5.144,333.0920418
Cc1cccc2ccc(C(=O)OS(=O)(=O)c3cc(Cl)cc4cccnc34)nc12,0.466370495,2.639231498,-10.1,-8.3,4.29052,412.0284556
Cc1cccc2c(N3CCc4cc(O)c(Br)cc4C3)nccc12,0.682550989,2.432327885,-8.8,-8.5,4.57402,368.0524253
Cc1cnc(C)c(-n2cc(N3CCc4c(c(=O)[nH]c5ccccc45)C3)cn2)n1,0.585180743,2.889240023,-10.3,-9.7,2.68334,372.1698593
O=C(NC(=O)C(=O)Nc1cccc2c(C(=O)O)cccc12)Nc1cccc2ccccc12,0.368259841,2.176029705,-9.7,-10.2,3.978,427.1168206
COc1ccnc2c(NC(=O)C(=O)Nc3nc(-c4ccc5ccccc5c4)cs3)cccc12,0.368784422,2.320110757,-9.9,-10.5,5.0973,454.1099614
NS(=O)(=O)c1ccc2c(c1)CC(=O)N2c1cc2ccncc2cc1Br,0.692800645,2.643654972,-8.9,-8.4,2.8655,416.9782743
O=C1C=CC(=O)N1c1cccc(S(=O)(=O)Nc2ccc3nc[nH]c(=O)c3c2)c1,0.63668188,2.606324974,-9.5,-8.9,1.1533,396.0528405
CC1=C(c2ccccc2)CN(c2ccc(-c3ccccc3)cc2)CC1,0.567430655,1.974955186,-9,-8.3,6.0374,325.1830497
O=C(NNc1ccncc1Cl)Nc1ccc2oc3ccccc3c(=O)c2c1,0.366372928,2.37264963,-9.9,-9.3,4.1432,380.067618
O=C(Oc1ccc2ccccc2n1)c1cc(=O)[nH]c2ccc(Cl)cc12,0.555525345,2.227401236,-9.4,-9.1,3.9489,350.0458199
O=C([O-])c1ccc2c(c1)N(C(=O)Nc1cccc3cccc(O)c13)C(=O)C2,0.725694246,2.855804302,-9.5,-8.9,2.0301,361.0829951
N#Cc1cccc2[nH]cc(C(=O)Oc3cc4c(nn3)-c3ccccc3OC4)c12,0.542546767,2.869943004,-9.6,-9,3.60818,368.0909402
Cn1cc(C2=C(c3cccc(N)c3)C(=O)N(C(=O)C(=O)NCc3ccc(-c4ccc5ccccc5c4)cc3)C2=O)c2ccccc21,0.148835952,2.884308386,-11.5,-10.6,5.7033,604.2110554
N#Cc1ccc(F)c(C(F)(F)NCc2cc3cnccc3[nH]2)c1,0.725008808,2.984376459,-7.9,-8.3,3.41278,316.093581
CS(=O)(=O)c1ccc(Sc2ccccc2C(=O)Oc2cccc3c(Br)cccc23)cc1,0.229143865,2.250573109,-8.7,-7.9,6.3762,511.9751631
O=C(Oc1ccc(-n2c(S)nc3ccccc3c2=O)cc1)c1cnc2ccccc2c1,0.200199795,2.370580627,-9.8,-9.2,4.4418,425.0834123
O=C(Nc1cc2cn[nH]c2cn1)C(=O)N1C(=O)c2ccc(F)cc2C1=O,0.493642259,2.795764158,-9.5,-9,0.8583,353.056032
O=C(Nc1ccc2[nH]ccc2c1)c1cccc(Br)c1,0.73183877,1.853215657,-7.9,-7.3,4.1827,314.0054751
O=C1CCCc2cc(N3CCC(n4cnc5ccccc5c4=O)C3)ccc2N1,0.748396933,2.873013805,-10.2,-9.4,3.1227,374.1742759
O=S(=O)(Nc1c[nH]c2cc(Br)ccc12)c1ccc2cc(Br)ccc2c1,0.398603963,2.301907574,-8.8,-8.7,5.6469,477.8986228
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(Nc2ccc3ccncc3c2Br)cc1,0.351002884,2.216423402,-9.1,-8.5,6.1951,486.9756875
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(Nc2c(F)ccc3ccncc23)cc1,0.436357458,2.168127016,-9.4,-9,5.5717,427.0557536
Cc1cc2cccc(Nc3cccc(C(F)(F)C(F)(F)F)c3)c2cn1,0.590108494,2.422978326,-8.9,-8.7,5.94092,352.0998895
NS(=O)(=O)c1ccc(C2(C(=O)Oc3ccc(-c4ccccc4)cc3)CC2)cc1,0.529609065,2.081362949,-8.2,-8.2,3.6382,393.1034791
Nc1cccc2c(NS(=O)(=O)c3cccc4scnc34)cccc12,0.546975178,2.354202035,-9,-8.5,3.8325,355.0449187
Cc1csc(Sc2ccc(NCC(=O)c3ccc(S(C)(=O)=O)cc3)c(C)c2)n1,0.549623812,2.425296894,-7.8,-7.5,4.60944,432.0636055
O=Cc1cc(N(c2cccc(F)c2)c2ncc(Br)cn2)c(Cl)cc1Cl,0.468736083,2.798542005,-8.1,-7,5.9673,438.9290076
Nc1cccc2c1C(=O)N(C(F)(F)c1cc3[nH]cnc3cc1Br)C2=O,0.387702123,3.109005082,-9.1,-8.8,3.2531,405.9876941
N#Cc1cccc(Nc2ccc(-n3c(S)nc4ccccc4c3=O)cc2)n1,0.423888352,2.519447264,-8.8,-8.7,3.68468,371.084081
O=C(Nc1ccc(Oc2cccc3cccnc23)cc1)C(=O)Nc1ccnc(-c2ccc(Br)cc2)n1,0.272210049,2.378633153,-10.7,-10.6,5.8238,539.0593015
Fc1cc2c(cc1NCc1ccc(Cn3cnc4ccccc43)cc1)CCNC2,0.531357888,2.401054725,-9.2,-8.4,4.4815,386.190675
O=C(O)CCC(=O)c1ccc2c(c1)CCC(=O)N2c1cc2c(Cl)ccnc2cc1Cl,0.548042425,2.571177879,-9.7,-8.5,5.2,442.0487124
O=C1CCc2cc(C(=O)CCC(=O)Oc3cc4c(Cl)ccnc4cc3Cl)ccc2N1,0.341087735,2.56322082,-8.9,-8,4.9948,442.0487124
O=C1CCc2cc(C(=O)CCC(=O)Oc3cc4nccc(Cl)c4cc3F)ccc2N1,0.369096863,2.580153852,-9.4,-8.8,4.4805,426.0782629
O=C1Cc2cccc(Br)c2N1C(=O)Nc1cc(Cl)ncc1Cl,0.726623739,2.807378338,-8.9,-8.2,4.2721,398.917694
O=C(/C=C/c1ccc2[nH]ccc2c1)Oc1cc(Cl)c(I)cc1Cl,0.18009974,2.599730306,-8.1,-8,5.6981,456.9133319
O=C(/C=C/c1ccc2[nH]ccc2c1)Oc1cc(I)c(Cl)cc1F,0.19995835,2.626476814,-8.2,-8.1,5.1838,440.9428825
Nc1n[nH]c2ccc(C(F)(F)N(N)c3cccnc3F)cc12,0.297897393,3.209813395,-8.1,-7.9,2.1088,308.099729
O=[N+]([O-])c1ccc(CN(c2ccccc2)c2cccc3ccncc23)cc1,0.351163716,2.219723041,-8.6,-7.8,5.4813,355.1320768
FC(F)Oc1cccc2c1CCCN2c1ccc2ncccc2c1Br,0.560551562,2.542907005,-8.5,-8.5,5.683,404.0335816
O=C(NCCc1ccc2cc[nH]c2c1)NS(=O)(=O)c1cnc2ccc(Cl)cc2c1,0.451383373,2.4853057,-9.9,-9.1,3.6001,428.0709891
O=C(CCc1n[nH]c2ccccc12)OS(=O)(=O)c1ccc2c(c1)Cc1ccccc1-2,0.435941297,2.687026818,-8.4,-9.3,3.9988,418.0987281
O=C(OC(F)(F)Oc1ccc2c(O)ccnc2c1)C1COc2ccc(O)cc2O1,0.504044975,3.379638349,-9.3,-8.7,2.9583,405.0660082
Cc1ccc2c(c1)C(=O)NCCN2c1cc2c(cc1Cl)NCCO2,0.833575567,2.722403373,-8.9,-8.5,3.33422,343.1087545
Cc1ccc2c(c1)C(=O)N(c1cc3c(cc1Cl)OCCN3)CCN2,0.831448656,2.733215413,-8.9,-8.5,3.52502,343.1087545
Cc1ccc2c(c1)C(=O)N(c1cc3c(cc1Cl)NCCO3)CCN2,0.831448656,2.729868255,-8.9,-9.1,3.52502,343.1087545
Sc1nc(-c2ccc(NCC3CCCc4ccccc4C3)cc2)nc2ccccc12,0.238732118,2.828291538,-9.9,-9.3,6.1926,411.1769188
Clc1cnn2cc(N3Cc4ccccc4-c4ccccc43)cnc12,0.506267272,2.572990767,-9.1,-8.2,4.7014,332.0828741
O=c1ccc2c(NCCc3ccn4ccnc4c3)cc(Cl)cc2[nH]1,0.598522678,2.649880716,-8.1,-7.8,3.4838,338.0934388
NC(c1cccc2ccccc12)C(F)(F)NNc1cccc(F)c1F,0.365101811,3.08819167,-7.4,-8.2,4.3273,349.1202104
O=S(=O)(F)c1cc(NS(=O)(=O)c2ccc3[nH]nnc3c2)cc2cccnc12,0.493793789,2.856939322,-9.4,-8.5,1.9651,407.015824
C[C@H](NC(=O)C(=O)NS(=O)(=O)c1ccccc1-c1ccc(CO)cc1)c1cccc2cnccc12,0.357581832,2.916587763,-9.9,-9.4,3.0764,489.1358418
O=C(c1ccccc1)c1ccc(NCCNc2ncnc3sccc23)cc1,0.369573075,2.168716154,-8,-8.3,4.4463,374.1201322
Cc1n[nH]c2ncnc(OC(=O)C(C)NC(=O)c3[nH]nc4ccccc34)c12,0.462718878,3.458767494,-8.7,-8.3,1.26152,365.1236373
N[C@H]1CCCC[C@@H]1Nc1cccc(C(=O)c2ccccc2)c1,0.847132581,2.627324421,-8,-8.4,3.5994,294.1732133
O=C1NC(=O)C2(CCCCCCCCCCC2)N1C(=O)NC1(c2cc(F)cc(Br)c2)CC1,0.489935385,3.859066346,-9.5,-10,5.8822,507.1532822
CC(=O)c1ccc2c(c1)CC(=O)N2C(=O)Nc1c(C(=O)O)ccc2cccnc12,0.66429757,2.629425605,-9.3,-9.5,3.2568,389.1011706
CC(=O)c1ccc2c(c1)CC(=O)N2C(=O)C(=O)Nc1c(C(=O)O)ccc2cccnc12,0.492751035,2.747722666,-10.2,-9.4,2.19,417.0960852
O=[N+]([O-])c1cccc(-c2ccc(N3CCN(Cc4cc5ccccc5[nH]4)CC3)nn2)c1,0.393930101,2.37509542,-9.5,-9.4,3.8553,414.1804239
c1ccc(COc2ccc3c(c2)CCN(c2ccc4c(c2)Cc2ccccc2-4)C3)cc1,0.344226498,2.180831247,-9.9,-10.6,6.3995,403.1936144
Clc1cccc2cccc(N[C@@H]3C[C@H]3c3cccnc3)c12,0.746245334,2.976329874,-8.2,-8,4.8562,294.0923762
Nc1ccc2nccnc2c1N1C(=O)c2ccncc2S1(=O)=O,0.660863183,2.984517051,-8.6,-7.5,0.9561,327.0426101
O=C1Cc2ccccc2C2(CCN(Cc3ccc4[nH]cnc4c3)CC2)N1,0.749992902,3.145726966,-10.1,-9.6,2.7265,346.1793613
NN(C(=O)C(=O)NNc1cccc2ccncc12)c1cccc2ccncc12,0.219739022,2.812236604,-9.3,-8.5,2.133,372.1334738
C[C@@H](Nc1ccc2c(N)cccc2c1)c1ccccc1[N+](=O)[O-],0.42211942,2.570739649,-7.9,-8.3,4.5033,307.1320768
Cc1oc2cc(O)ccc2c(=O)c1-c1ccccc1NCCCn1c(C)cc2ccccc21,0.308046532,2.517142908,-9.2,-8.8,6.23934,438.1943427
N#Cc1ccc(CNc2nc(-c3ccccc3)nc3ccccc23)nc1,0.604614478,2.130713805,-9.2,-8.4,4.17558,337.1327455
Cc1cc(CC(=O)NNC(=O)N2C(=O)Cc3cc(Cl)ccc32)[nH]n1,0.710316609,2.943300083,-8.9,-8.3,1.24412,347.078517
Cc1cc(CC(=O)NNC(=O)C(=O)N2C(=O)Cc3cc(Cl)ccc32)[nH]n1,0.509805822,3.03769872,-8.6,-8.3,0.17732,375.0734316
O=C(CN1C(=O)c2cccc3cccc(c23)C1=O)OS(=O)(=O)c1ccc2[nH]c(=O)[nH]c(=O)c2c1,0.321967374,2.750869028,-9.6,-10.7,0.8977,479.0423354
O=Cc1c(C(=O)NS(=O)(=O)c2ccc(CC(F)(F)F)cc2)[nH]c2ccc(Br)cc12,0.530742876,2.69359793,-9.6,-8.3,3.9664,487.9653246
Cc1cccc(-c2ccc(CNC(=O)CCc3c(-c4ccccc4)[nH]c4ccc(Br)cc34)cc2)c1,0.22449135,2.19734438,-8.7,-9,7.82182,522.1306756
O=c1[nH]c(=O)c2cc(S(=O)(=O)Nc3ccc([N+](=O)[O-])c4ccccc34)ccc2[nH]1,0.344191544,2.379967486,-9.2,-9.3,2.0786,412.0477551
N#Cc1ccc2c(c1)N(C(F)Oc1cccc(Br)c1F)C(=O)C2=O,0.592804005,3.390412099,-8.8,-8.3,3.32128,391.9608106
CC(Cn1ncc2ccccc2c1=O)Nc1cc(Cl)ccc1C1=NOCC1,0.73051855,3.257826074,-9,-7.7,3.6749,382.1196535
O=C1Cc2cc(Br)c(F)cc2N1c1cscc1C(F)(F)F,0.645608404,3.057434714,-7.3,-7.7,4.8893,378.9289598
c1ccc(Cc2cccc(Nc3nc(-c4ccncc4)cs3)c2)cc1,0.516861788,1.971792775,-8.6,-8.5,5.5395,343.1143185
O=S(=O)(Nc1cc2c(nn1)-c1ccccc1OC2)c1cc(C(F)(F)F)ccc1Cl,0.646469303,2.62907005,-10,-8.9,4.509,441.0161746
Cc1cccc(C(Nc2cc(F)cc(N)c2Br)c2cccc(C)c2)c1,0.529240112,2.399032994,-8.3,-8.6,5.98874,398.079389
N#Cc1cccc(CCC(=O)Oc2ccc3c(c2)Cc2ccccc2-3)c1,0.400981457,2.160178477,-8.3,-8.9,4.66768,339.1259288
NC(=O)c1ccc2c(c1)CCCN2c1nc2cc(F)ccc2cc1C=O,0.735700308,2.478223252,-9.1,-8.8,3.3696,349.122655
NC(=O)N(C(=O)Nc1ccc(-c2ccccc2)cn1)c1cccc2c1CCCN2,0.626147119,2.6635369,-9.7,-9.4,4.2239,387.1695249
Cc1cnccc1N(N)c1ccc(Oc2cccc(Cl)c2)c(C=O)c1,0.410179484,2.667894573,-8.3,-8.1,4.66002,353.0931044
O=C(Oc1cc2cnccc2cc1Cl)c1cnc2c(c1)C(=O)CCC2,0.51432546,2.566387775,-9.3,-8.6,4.0214,352.06147
O=C(CBr)c1ccc(F)c(NS(=O)(=O)c2ccc3c(c2)oc2ccccc23)c1,0.330747629,2.284950485,-8.4,-9,5.1035,460.9732692
O=c1[nH]ccc2cc(N3CCNc4c(Br)cccc4C3)ccc12,0.686519808,2.630658257,-9.3,-8.6,3.7227,369.0476742
Cc1cccc(CN(Cc2ccccc2)Cc2ccc3cn[nH]c3c2)n1,0.562204996,2.242360558,-7.9,-8,4.46872,342.1844467
O=C(O)Cc1ccc2c(c1)N(S(=O)(=O)c1ccc3cnccc3c1)C(=O)C2,0.741243893,2.617557541,-9.5,-9.1,2.1399,382.0623425
Clc1cc(N2CCc3nc(-c4ccccc4)ncc3C2)cc2ncoc12,0.525143243,2.672877042,-9.5,-9.1,4.5009,362.0934388
O=C1NC(=O)C(F)(Nc2ccc3[nH]ccc3c2)c2ccccc21,0.503141623,3.292341445,-9,-8.7,2.6723,309.0913548
O=C(Nc1ccc2[nH]ccc2c1)C(=O)N1C(=O)c2ccccc2C(F)(F)C1=O,0.497923934,2.797840089,-10,-9.3,2.4074,383.0717623
O=C(CCC(=O)N1CCSc2ccccc21)Oc1nc(-c2ccccc2)nc2ccccc12,0.389030064,2.490953813,-9.3,-8.7,5.1213,455.1303625
O=C(Oc1ncc2ccc(F)cc2n1)c1ccc2c(c1)C(=O)Nc1ccccc1O2,0.502534469,2.60633398,-11.2,-9.9,4.3461,401.0811841
Clc1ccc2ccncc2c1N1CCn2c(nc3ccccc32)C1,0.521371723,2.477762381,-9.2,-8.8,4.2581,334.0985242
O=C1c2ccccc2CC1(F)N1CC=C(c2ccncc2)CC1,0.798378152,3.309855703,-8.6,-8.3,3.2755,308.1324914
Cc1ccc(-n2c(S)nnc2-c2ccc(OC(=O)c3cccc4cnccc34)cc2)cc1,0.234278627,2.379052065,-9.8,-8.8,5.29882,438.1150468
N#Cc1ccc(C(O)C(=O)NS(=O)(=O)c2ccc3c(c2)Cc2ccccc2-3)cc1,0.543761929,2.842004015,-9.6,-9,2.66798,404.083078
Cc1ccc(CC(Nc2cnn3ccnc(Cl)c23)c2cccnc2)cc1,0.567569554,3.047372236,-9,-8.2,4.48202,363.1250733
CC(C)(O)CCc1ccc2c(c1)CCN(C(=O)C(=O)NC1c3ccccc3-c3ccccc31)C2,0.581858458,2.63609164,-10.6,-9.4,4.161,454.2256428
N#Cc1ccnc(OC(=O)CCc2ccc3[nH]ccc3c2)c1,0.749419134,2.498915184,-7.9,-7.1,2.97278,291.1007767
N#CC(c1ccccc1)c1ccc(NC(=O)NC(=S)c2ccc(Cl)cc2Cl)cc1,0.47881516,2.850164803,-9.4,-9,6.14608,439.0312885
O=c1[nH]cnc2cc(N3CCc4c(cnn4-c4ccccc4)C3)c([N+](=O)[O-])cc12,0.426639236,2.7650869,-9.5,-9.9,2.5797,388.1283884
O=C1CN(CC(=O)c2cccc([N+](=O)[O-])c2)c2cc(C(=O)O)cnc2N1,0.463854084,2.562300643,-9,-8.5,1.3294,356.0756841
Cc1nc(C2CN(c3c(C)cc([N+](=O)[O-])c4ncccc34)C2)n[nH]1,0.586512236,2.883309038,-7.9,-7.8,2.48174,324.1334738
O=C(CNc1ccc2[nH]c(C(F)F)nc2c1)c1c[nH]c2ccccc12,0.474901198,2.492905082,-8.8,-8.2,4.2766,340.1135675
O=C1CC(C(=O)Oc2ccc(Cl)c3cnccc23)Cc2ccccc21,0.511608398,2.855477384,-9.2,-9.1,4.2389,351.066221
O=C(CN(Cc1cccnc1)c1ccc(F)cc1)c1c[nH]c2ncccc12,0.528342962,2.384916419,-7.9,-8,3.9865,360.1386394
N#Cc1ccc(N(C(=O)NCCNc2ccc3ccccc3c2)c2ccc(Cl)cc2)cc1,0.344300774,2.300776631,-8.8,-9.1,6.32468,440.140389
Cc1ccc(S(=O)(=O)C2CCN(c3cc4ccc(Br)cc4cn3)CC2)cc1,0.58415415,2.358756931,-9.3,-8.6,4.74842,444.050711
ON=C1CCOc2c1cccc2N1CCc2cc3c(cc2C1)CCCC3,0.623572645,2.788695623,-9.4,-8.9,4.0889,348.183778
N#Cc1cncc(CN2C(=O)Cc3cc(-c4csc(N)n4)ccc32)c1,0.78571762,2.643832005,-8.8,-8.2,2.74828,347.084081
Cc1cn2ccnc(C(=O)NS(=O)(=O)c3ccc4cccc(N)c4c3)c2n1,0.523114323,2.636479403,-9.4,-8.9,1.89182,381.0895603
Cn1c(=O)oc2ccc(NCCc3cnc4c(Cl)cnn4c3)cc21,0.615673901,2.783958556,-8.1,-8.1,2.4822,343.0836024
Cc1cnccc1CCNc1ccc2nccc(O)c2c1,0.76905583,2.364561149,-7.3,-7.7,3.29842,279.1371622
Oc1c(I)cccc1C(F)(F)Nc1nc(-c2ccccn2)nc2sccc12,0.29949803,3.051915173,-9.6,-8,5.2249,495.9666364
O=C(CCc1ccc([N+](=O)[O-])cc1)OCc1ccc2ccncc2c1,0.388120558,2.069114698,-6.9,-7.4,3.819,336.111007
Cc1c(N2C(=O)CNC(=O)c3cc(Br)ccc32)ccc2cccnc12,0.682308871,2.548392515,-8.6,-8.2,3.71382,395.0269388
O=Cc1ccc(S(=O)(=O)NC(=O)Nc2cccc3cc(S(=O)(=O)F)ccc23)c(Cl)c1,0.433944866,2.528752082,-9.6,-8.7,3.4743,469.980934
O=c1[nH]cnc2ccc(NC(=S)c3ccc(O)c(Cl)c3)cc12,0.628983457,2.498161322,-7.9,-8.2,3.0697,331.0182252
Nc1cccc(Br)c1OC(=O)c1ccc(F)c2ccncc12,0.426681418,2.441883407,-8.2,-7.9,3.9378,359.9909679
N#Cc1ccc(NC(F)Oc2cccc3c2CCCN3)c(N)c1,0.458442644,3.334754732,-7.9,-7.9,3.24258,312.1386394
N#Cc1ccc(N)c(NC(F)Oc2cccc3c2CCCN3)c1,0.458442644,3.347713473,-8,-7.6,3.24258,312.1386394
O=C(NS(=O)(=O)c1ccc(Cl)cc1O)C(=O)N1C(=O)Cc2ccc(C(=O)O)cc21,0.58937849,2.831836519,-9.9,-8.7,0.6646,437.992464
Cn1c(/C=C/C(=O)Oc2ccc3c(F)nccc3c2)cc2ccccc21,0.237658129,2.622857182,-8.8,-8.7,4.4844,346.1117559
Cc1nc2ccccc2c(=O)n1-c1ccc(N2CCC(c3cccc(O)c3)CC2)cc1,0.526917217,2.195025242,-9.9,-9.3,4.78372,411.194677
CS(=O)(=NS(=O)(=O)OC(=O)Cc1ccc2cnccc2c1)c1cccc(Br)c1,0.550733626,3.331924225,-9.1,-8.2,3.4847,481.9605757
Nc1ccnc(C2CCCN2c2cccc(Oc3cccc(C=O)c3)c2)n1,0.692613446,3.041262139,-8.8,-8.3,4.0051,360.1586259
Clc1ccc2cc(NCc3cccc(I)c3)ccc2c1,0.562032187,1.894185026,-8,-7.4,5.7099,392.9781251
O=C(Oc1ccc(F)c(CBr)c1F)c1nccc2c1[nH]c1ccccc12,0.28651664,2.638275435,-8.9,-8.4,5.1084,415.9971961
O=C(NC1CCN(c2cccc(Cl)c2)CC1)C(=O)N1C(=O)Cc2ccc(C(=O)[O-])cc21,0.710111734,2.925902643,-9.2,-9.5,0.9044,440.101872
c1cc(NCc2ccc3occc3c2)c2sncc2c1,0.593092575,2.615934257,-7.7,-7.7,4.6546,280.067034
O=C(Nc1cc(Cl)cc2[nH]cnc12)C(=O)N1CCC(=C2c3ccccc3CCc3cccnc32)CC1,0.370411841,2.949405901,-11.5,-9.4,4.7729,497.1618527
N#Cc1cc(NC(=O)C(=O)N2CCOc3cc(O)ccc32)cc(-c2ccccc2)c1,0.643929617,2.47636634,-9.9,-9.3,3.29498,399.121906
CN1C(=O)Cc2ccc(OC(=O)Cc3ccc4c(c3)NCC4)cc2C1=O,0.520245344,2.574001215,-9.3,-9,1.9574,350.1266571
Cc1nn(-c2ccccc2)c2nc(OC(=O)CCc3ccc4[nH]ccc4c3)c(C=O)cc12,0.318760401,2.727163728,-8.6,-8.7,4.56092,424.1535405
CC(NC(=O)c1ccc2c(c1)-c1ccccc1C2)c1ccc2c(c1)CC(=O)N2,0.568114577,2.718185829,-10.1,-9.7,4.2434,368.1524779
O=C(Nc1nc(-c2ccc(I)cc2)cs1)C(=O)N1CCc2c(C3CC3)cccc21,0.402185168,2.605919046,-9.2,-8.7,4.8199,515.0164458
O=C(NC(=O)c1cccc([N+](=O)[O-])c1Br)C(=O)Nc1ncnc2scc(-c3ccccc3)c12,0.233005387,2.738079755,-10.2,-8.9,3.9241,524.9742516
CS(=O)(=O)c1ccc(C(=O)CN(c2cccc(C(=O)O)c2)c2nc3ccccc3c(=O)[nH]2)cc1,0.387550922,2.601766356,-10.3,-9.4,3.0458,477.0994563
Nc1ccc(C(=O)N(c2ccc(C(=O)c3cnc4ccccc4c3)cc2)c2cccc3cccnc23)cc1,0.216126741,2.51394553,-11.3,-9.1,6.5747,494.1742759
O=C(CBr)c1ccc(N2C(=O)CN=C(c3ccccc3)c3cc(Br)ccc32)c(Cl)c1,0.289263601,2.562041454,-8.8,-8,6.1958,543.9188796
CCC(=O)c1ccc2c(c1)N(c1cc(Cl)cc(Oc3ccccc3C=O)c1)c1ccccc1S2,0.17810791,2.607184232,-9.5,-9,8.4719,485.0852422
N#Cc1cccc(C(=O)CN2C(=O)CCCc3cc(-c4csc(N)n4)ccc32)c1,0.668888614,2.477416729,-9.6,-8.6,3.81618,402.1150468
Nc1ccc(C(=O)N(c2ccnc3cc(I)ccc23)c2cccc3cccnc23)cc1,0.237824286,2.597954473,-8.8,-8,5.9483,516.0447092
COc1cc(N2CCN(Cc3nc4sc5c(c4c(=O)[nH]3)CCCC5)CC2)c2cnccc2c1,0.499106426,2.671516224,-9.4,-9.2,3.7424,461.1885461
O=C(NC(=NO)c1ccc(-c2ccccc2)cc1)Nc1ccccc1CCc1ccccc1[N+](=O)[O-],0.098781066,2.483953263,-9.7,-9.1,6.0045,480.1797552
O=c1[nH]c2ccccc2c2c1CN(c1ccc3cn[nH]c3c1)CC2,0.56727744,2.469119261,-9.6,-9.2,2.9671,316.1324111
N[C@@H]1CCC[C@@H]1Nc1cc(S(N)(=O)=O)cc2ccccc12,0.804677932,2.95183524,-7.7,-7.7,1.7789,305.1197978
N[C@@H]1CCC[C@@H]1NC(=O)C(=O)NS(=O)(=O)c1cc(F)c2ccccc2c1,0.681273299,3.231376227,-9.3,-8.5,0.7798,379.1002053
NN(CC(=O)c1cccc(Cl)c1)c1cccc2ccncc12,0.455286385,2.438138742,-8.2,-7.3,3.4512,311.0825397
O=C(NCc1cc2ccc(F)cc2[nH]c1=O)c1ccccc1C(=O)c1ccc2c(c1)OCCO2,0.445652517,2.372028502,-9.8,-9.7,3.5994,458.1277999
CC(N)c1ccc2c(c1)CC(=O)N2c1cccc(C(O)c2cccc(Cl)c2)c1,0.678006579,3.098043596,-9.4,-9,4.6622,392.1291556
O=[N+]([O-])c1c(N2CCc3cc(OCc4ccccc4)ccc3C2)ccc2ncccc12,0.329897161,2.305800745,-9.8,-8.9,5.2847,411.1582915
Cc1nn(-c2ccccc2)c2nc(NC(=O)c3ccc4c(c3)CCN4)c(C=O)cc12,0.512005247,2.607685173,-9.9,-9.5,3.76172,397.1538748
NCCN(c1ccc2ccccc2c1)c1cccc2c1-c1ccccc1CO2,0.518483439,2.493011066,-8.8,-8.6,5.496,366.1732133
O=C(c1ccc(NCc2cc3ccc(Br)cc3cn2)cc1)c1cccc(Cl)c1,0.352421104,2.165151134,-9.2,-8.2,6.4938,450.0134529
Fc1cccc(C(Nc2cc(F)cc3ccncc23)c2ccc(Cl)cc2)c1,0.444758272,2.711574003,-9.1,-8.5,6.3679,380.0891826
CC(NS(=O)(=O)c1cc(Cl)cc2cccnc12)c1ccc2[nH]c(=O)[nH]c2c1,0.487040682,2.978967292,-9.1,-8.7,3.0973,402.055339
CC(C)c1ccc(C(NC(=O)c2cc3c(cn2)Cc2ccccc2-3)c2ccc(Cl)cc2)cc1,0.313230664,2.784332133,-10.2,-9,6.949,452.1655411
O=C(NCc1ccc2nccnc2c1)C(=O)Nc1c(Cl)ccc2ccncc12,0.522949714,2.432026348,-9.4,-9,3.0863,391.0836024
O=S(=O)(Nc1cccc2cc(Cl)ncc12)c1ccc2[nH]nnc2c1,0.547539586,2.679165245,-9.2,-8.3,2.9603,359.0243732
Cc1ccc(S(=O)(=O)c2ccc(NNC(=O)N3C(=O)CN=C(c4ccccc4)c4cc(Br)ccc43)cc2)cc1,0.292762495,2.742664379,-11.1,-10.3,5.51102,602.0623383
O=Cc1c2ccccc2c(N2CCc3cc(F)c([N+](=O)[O-])cc3C2=O)c2ccccc12,0.203209965,2.695819788,-10.1,-9.3,5.0557,414.1015852
Cc1cc2c(=O)[nH]cnc2cc1N(N)c1cccc2cnccc12,0.438280662,2.848172603,-8.6,-8.8,2.79152,317.1276601
O=C(Nc1ccc(-c2cccc(F)c2)c(F)c1)N1CCc2cc(O)ccc2C1=O,0.669131581,2.280987248,-9.7,-9.6,4.5678,394.1128988
N#CC(c1ccccc1)c1ccc(NC(=O)NC(c2ccc(F)cc2)c2cccc(Cl)c2)cc1,0.317616901,2.955977084,-10.1,-7.9,7.04568,469.1357182
N#CC(c1ccccc1)c1ccc(Nc2cccc(C(N)c3ccc(F)cc3)c2)cc1,0.395732897,2.938231595,-9,-9.6,6.27288,407.1797759
N#Cc1cccc(Nc2cccc(NC(=O)Nc3ccc(Oc4ccnc5ccccc45)cc3)c2)c1,0.241513313,2.231582944,-10.4,-10.9,7.28638,471.1695249
O=C(O)c1cc2cc(N3CCc4ccc(OCc5ccccc5)cc4C3)c(F)cc2[nH]1,0.472435647,2.385591396,-9.6,-9.2,5.1469,416.1536208
