smiles,qed,sas,gsk3b_score,jnk3_score,weight,logP
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nccc(-c2cnc3ccccn23)n1,0.311690161,2.519139634,0.64,0.43,488.473,6.11442
COc1ccc(OC)c(CNc2ncnc3[nH]cc(C#N)c23)c1,0.751325386,2.501816696,0.35,0.01,309.329,2.45888
CC(=O)Nc1ccc(-c2noc(C(C)C)n2)cc1,0.902346279,1.920974811,0.03,0.03,245.282,2.8184
COc1ccc(C2=NNC(=O)C2=NNc2ccccc2)cc1,0.846858671,2.367039223,0.99,0.05,294.314,1.9972
CNC(=O)c1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)C5CC5)C4)c3n2)cc1,0.600603436,3.090145847,0.07,0.03,475.553,1.8729
O=C1NC(=O)C(=Cc2ccc(Oc3ccc(Cl)cc3)c(Cl)c2)S1,0.767355115,2.179173619,0.64,0.35,366.225,5.1096
COc1ccc(CNc2nc(NCCN)nc(Nc3cc(N4CCOCC4)ccc3OC)n2)cc1,0.322581707,2.513681484,0.04,0.08,480.573,2.4517
CC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C)CC4)c3n2)cc1,0.673731116,2.543350824,0.1,0.06,435.532,2.555
O=C1NC(=O)c2c1c1ccccc1[nH]2,0.603895528,2.38054174,0.72,0.19,186.17,1.0515
CC(C)C1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC(c2ccc(Cl)c(Cl)c2)=NN1C,0.425314842,3.508412667,0.13,0.03,540.335,6.7818
COc1ccc(-c2cccc3cc(Nc4nccc(N5CCOCC5)n4)ccc23)cc1C(=O)N1CCN(C(C)=O)CC1,0.371039132,2.635213706,0.43,0.28,566.662,4.1899
CNC(=O)c1ccc(-c2nc(Nc3cccc(N4CCOCC4)c3)ncc2N)cc1,0.600298105,2.361362096,0.5,0.43,404.474,2.6656
Cc1nc(-c2ccccc2)nc(Nc2ccc(N3CCOCC3)cc2)n1,0.780078526,2.069215304,0.15,0.27,347.422,3.42722
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccc3ccccc3n2)n1,0.386278479,2.350353447,0.09,0.04,483.553,4.29562
COc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccccc3N)cc2)cc1,0.602955131,1.624403684,0,0.01,361.401,3.782
O=C(CN1CC=C(c2ccc([N+](=O)[O-])cc2)CC1)c1ccccc1,0.479473828,2.098008055,0.02,0.05,322.364,3.5668
NC(=O)c1cccc2cnc(Nc3ccc(N4CCNCC4)cc3)nc12,0.666182233,2.29385034,0.63,0.68,348.41,1.8819
Cc1ccc(-c2nc(-c3ccc(Cl)cc3)c(-c3ccccc3)n2CC(=O)O)cc1,0.449713065,2.070011168,0.03,0,402.881,5.93052
COc1cccc(-c2nc(Nc3ccccc3)nc(N)n2)c1,0.768943692,1.901892828,0.25,0.12,293.33,2.873
CN(C)CCCCNc1cc(Nc2ccc(N3CCOCC3)cc2)ncn1,0.658093122,2.330413401,0.16,0.36,370.501,2.8105
COc1ccc(CNc2nc(Nc3cc(N4CCOCC4)cc(Nc4cc(C#N)ccn4)n3)ccc2OC)cc1,0.259815006,2.854116619,0.23,0.26,538.612,4.69638
COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1,0.634049736,1.979486691,0.11,0.02,402.859,3.7754
CC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)C5CCCC5)C4)c3n2)cc1,0.569766977,3.106046169,0.11,0.08,503.607,3.2519
COc1ccc(C(=O)Nc2cc(-c3ccccc3)ccn2)cc1,0.792046242,1.632561357,0.24,0.36,304.349,4.0095
COc1ccc(NC(=O)Nc2ccc(-c3cccc4c3N=C(O)C4)cc2)cc1,0.591287439,2.377380194,0.28,0.04,373.412,5.1503
CC(C)Oc1ccc(-c2nc(-c3ccc4c(c3)CCC4CC(=O)O)no2)cc1Cl,0.587009012,2.887929343,0.07,0.02,412.873,5.3487
COc1ccc(-c2ccc(C(=O)Nc3cccc(CN4CCNCC4)c3)cc2)cc1,0.655114566,1.897302879,0.07,0.02,401.51,4.0197
COc1ccc(-c2ccccc2)cc1Nc1ccncc1,0.761422188,1.730385556,0.45,0.25,276.339,4.5008
O=C(Nc1ccc(Cl)cc1)c1ccc(-c2cnc3ccccn23)nc1,0.600095029,2.111309403,0.08,0.04,348.793,4.302
O=C1NCC(c2ccccc2)O1,0.680332922,2.640424413,0.06,0,163.176,1.4675
CC(C)c1ccc(Nc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)cc1,0.53944998,2.227417269,0.56,0.55,423.948,5.5772
CN(C)CCOc1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,0.594298261,2.1232875,0.63,0.39,383.883,4.5576
CCc1cc(C(=O)O)nc(Nc2ccc(Cl)cc2Cl)n1,0.898164763,2.246198313,0.09,0.09,312.156,3.7876
COc1ccc(-c2nc(-c3ccc4c(c3)OCCN4C(=O)CCC(=O)O)no2)cc1,0.660664189,2.337024122,0.05,0.02,409.398,3.0024
CC(C)(C)c1ccc(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)cc1,0.729936083,1.882284006,0.01,0,339.332,5.3943
Cc1cc(-c2n[nH]c3ccc(C(O)=NC4CCCC(C(O)=NC5CCCCC5)C4)cc23)ccn1,0.317078347,3.976067865,0.29,0.16,459.594,6.08592
CN(C)c1ccc(-c2ccc3nccc(Nc4cccc(-n5cccn5)c4)c3n2)cc1,0.429605587,2.425964059,0.37,0.32,406.493,5.2921
COc1cc(C(=O)Nc2ccccc2Nc2ncnc3cc(-c4ccccc4)n(-c4ccc(C)cc4)c23)ccc1OC,0.203279101,2.53410614,0.22,0.08,555.638,7.40902
COc1ccc(NC(=O)c2cc(C(F)(F)F)nc3ccccc23)cc1OC,0.727191214,1.994207193,0.01,0.03,376.334,4.5231
COc1ccc(C2=NNC(=O)C2=NNc2ccc(C(C)(C)C)cc2)cc1OC,0.779732797,2.586304586,0.87,0.07,380.448,3.3033
CC(C)(C)C(=O)CN1C(=O)C(=Cc2ccc(O)c(Br)c2)C(=O)C1=O,0.366986405,2.659769068,0.01,0.04,394.221,2.0912
O=C1c2ccccc2C(=O)N1c1cccnc1,0.694760144,1.801175216,0.12,0.01,224.219,1.8822
CC(C)(C)c1ccc(NC(=O)Nc2ccc(-c3cncc4[nH]nc(N)c34)cc2)cc1,0.381241453,2.388409055,0.75,0.17,400.486,5.1486
COc1ccc(C(=O)Nc2cccc(C(C)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1,0.396131543,2.648843625,0.23,0.15,441.491,4.1627
CC(C)C(=O)Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1,0.752437384,2.244908399,0.11,0.12,377.448,3.1229
Cc1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)n2)on1,0.766249444,2.373898269,0.06,0.03,347.296,4.31612
Nc1ncc(-c2ccc(-c3ccccc3S(=O)(=O)N3CCCCC3)cc2F)cn1,0.705663032,2.309209314,0.17,0.1,412.49,3.7065
O=C1NC(=O)C(=Cc2ccc(OCCCc3ccccc3)cc2)C1=S,0.376019433,2.296932005,0.24,0.1,351.427,3.1079
COC(=O)c1ccc(-c2nc(-c3ccnc4ccccc34)no2)cc1,0.532203316,2.005856716,0.12,0.09,331.331,3.7384
COc1ccc(-c2ccc3c(c2)Nc2ccccc2NC3=O)cc1,0.722008455,2.006317419,0.79,0.06,316.36,4.6715
O=C1NC(=O)c2c1c1cc(-c3ccccc3F)ccc1O2,0.697060688,2.393150544,0.55,0.13,281.242,3.1225
N#Cc1ccc(-c2cnc3ccccc3n2)cc1,0.645922596,1.824874352,0.1,0.11,231.258,3.16848
COc1ccc(-c2cnc(N)c(C(=O)Nc3ccc(C)c(N4CCNCC4)c3)n2)cc1,0.584977708,2.337579762,0.51,0.14,418.501,2.70472
Cc1nc(Nc2cc(N3CCOCC3)nc(N3CCOCC3)n2)cc(OC)c1-c1ccccc1,0.593161144,2.631754939,0.13,0.1,462.554,3.27242
CN(C)c1ccc(Nc2ncc(C(=O)O)cn2)cc1,0.872720961,2.01110874,0.34,0.34,258.281,1.9844
CC(C)(C)c1ccc(CNc2ncc(C(=O)c3cncc(Nc4ccc(N5CCOCC5)cc4)c3)cc2)cc1,0.267422166,2.562391353,0.13,0.29,521.665,6.1974
COc1cccc(-c2nnc(Nc3ccc(N4CCOCC4)cc3)o2)c1,0.754904188,2.135363955,0.34,0.2,352.394,3.3254
COc1ccc(C(=O)Nc2ccc(-c3cncc4[nH]ncc34)cc2)cc1,0.588558138,2.064239206,0.33,0.09,344.374,3.8858
O=C(Nc1ccc(-c2cnc3ccccn23)cn1)c1ccccc1,0.627737833,2.067122511,0.1,0.05,314.348,3.6486
O=C(Nc1ccccc1)Nc1ccc(-c2nc(N3CCOCC3)c3cccnc3n2)cc1,0.508823171,2.221387815,0.17,0.11,426.48,4.1724
COc1ccc(-c2ccc(CNC(=O)c3ccc(C(F)(F)F)cc3)cc2)cc1OC,0.592865416,1.843607,0.09,0.03,415.411,5.3196
COc1ccc(-c2nc(-c3ccc(C)c(OC)c3)n3c2C(C)OCC3)cc1,0.676831402,2.990215446,0,0.01,364.445,4.63392
COc1ccc(C(=O)Nc2cccc(-c3cccc4ccccc34)n2)cc1,0.550430562,1.814333946,0.08,0.04,354.409,5.1627
CCN(CC)CCNc1ccc2ncnc(Nc3ccc(F)cc3OC(C)C)c2c1,0.48658994,2.4485372,0.35,0.25,411.525,5.0534
COc1ccc(Nc2ncc(C(N)=O)c(Nc3ccc(C4CCNCC4)cc3)n2)cc1,0.463937843,2.337994473,0.53,0.38,418.501,3.5383
O=C(Nc1cccc(CN2CCC(C(O)=NC3CCCCC3)CC2)c1)c1ccc(F)cc1,0.458039995,2.398712115,0.01,0,437.559,5.5792
COC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,0.746312315,2.374471023,0.39,0.16,311.345,2.443
CC(C)C(=O)Nc1ccc(Cl)c(-c2nc(Nc3ccc(N4CCN(C)CC4)cc3)oc2C)c1,0.505738251,2.549240549,0.09,0.08,468.001,5.39332
COc1ccc(-c2ccc(C(=O)Nc3ccc4c(c3)CCC(C(=O)O)C4)cc2)cc1,0.643675929,2.400732202,0.06,0.02,401.462,4.804
COc1ccc(-c2ccc3c(c2)Nc2ccccc2NC3=O)cc1,0.722008455,2.006317419,0.79,0.06,316.36,4.6715
Cc1ccc(-c2ccc(C(=O)Nc3ccc(CN4CCNCC4)c4ccccc34)cc2)cn1,0.468776018,2.221728912,0.12,0.04,436.559,4.86772
CCN(CC)CCC=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cn1,0.418285585,2.787898284,0.43,0.2,487.377,4.8966
Cc1cc(C(=O)O)ccc1-c1ccc(F)c2c1CN(C(=O)CCc1ccccc1)CC2,0.634420175,2.265766116,0.01,0.03,417.48,5.01682
O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccccc1Cl,0.581371175,1.919647622,0.01,0.03,420.683,5.5464
COc1ccc(C(=O)CCCN(C)C)cc1Nc1ncnc2cnc(Nc3ccccc3)nc12,0.334347757,2.494780307,0.61,0.25,457.538,4.4401
COc1ccc(C(C)=O)cc1-c1cccc(C(F)(F)F)c1CNC1CC2C(=O)OC(C)C21,0.517111327,3.855744511,0.03,0,447.453,4.6232
COc1ccc(Nc2ncc(C(=O)Nc3ccc(CN4CCC(C(=O)O)C4)cc3)cc2)cc1,0.48058116,2.518226545,0.06,0.09,446.507,3.9926
CN(C)CCCOc1ccc(Nc2nccc(-c3cnc4ccccc4c3)n2)cc1,0.430889321,2.205222459,0.71,0.56,399.498,4.7659
O=C1NC(=O)C(=Cc2ccc(-c3ccccc3)cc2)S1,0.854122807,1.941004124,0.58,0.23,281.336,3.6775
O=C1NC(=O)c2c1c1cc(-c3ccccc3)ccc1O2,0.686471278,2.271621631,0.48,0.08,263.252,2.9834
O=C1NC(=O)C(=Cc2ccc(-c3ccccc3)cc2)S1,0.854122807,1.941004124,0.58,0.23,281.336,3.6775
CC(C)(C)CC(=O)Nc1cc(-c2cnn(C(F)F)c2)ccc1OCCCN1CCOCC1,0.57302713,2.662987896,0.06,0.13,450.53,4.421
COC(=O)c1cccc(-c2nc(Nc3ccc(N4CCNCC4)cc3)ncc2N)c1,0.557614589,2.408187561,0.51,0.6,404.474,2.6656
COc1ccc(Cl)cc1-c1nc(Nc2ccc(N3CCNCC3)cc2)ncc1Cl,0.616576147,2.33296657,0.58,0.62,430.339,4.6122
CC(C)c1ccc(Nc2nc(-c3cccc4cnccc34)ccc2NC(=O)CCN)cc1,0.365999508,2.425608398,0.25,0.12,425.536,5.4511
COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1OCCCCCC(=O)NO,0.247148681,2.26844863,0.46,0.35,430.892,4.48
COc1ccc(-n2nc(C(N)=O)c3c2-c2cc(NC(=O)c4ccccc4Cl)ccc2CC3)cc1,0.441247516,2.33600409,0.08,0.04,472.932,4.6511
CC(C)c1cccc(-c2ccc3c(c2)C=CNC3=O)c1,0.733527063,2.017494743,0.22,0.06,263.34,4.3185
COc1cc(NC(=O)C=Cc2ccc(OC)c(OC)c2)ccc1OC,0.780934883,1.8181275,0,0.01,343.379,3.3729
COc1ccc(-c2ccc3nccc(Nc4ccc(N5CCOCC5)cc4)n32)cc1,0.531016938,2.424312581,0.22,0.36,400.482,4.5901
COc1ccc(-c2c(N)c(N)nc(NC(C)CCO)n2)cc1,0.638032453,2.891622645,0.24,0.1,303.366,1.4994
CN(C)CCC(=O)Nc1cccc(-c2n[nH]c3ncccc23)c1,0.759270514,2.218673339,0.43,0.11,309.373,2.5151
CC(=O)c1cnc2ccc(-c3ccc(F)c(Cl)c3)nc2n1,0.67743468,2.356538536,0.16,0.18,301.708,3.6869
COc1ccc(C(=O)Nc2cccc(C(=O)Nc3ccc4c(c3)-c3ccccc3C(=O)N4C)c2)cc1,0.340445683,2.041440605,0,0.03,477.52,5.2049
Cn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)Nc3cccc(C(F)(F)F)c3)ccc21,0.177704801,2.473530716,0.03,0.03,484.457,4.87967
COc1cc(OC)cc(N(CCNCCCCO)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,0.29976883,2.847785655,0.21,0.15,476.581,3.5477
Cc1ccc(C(=O)Nc2ccc3c(c2)-c2c(c(C(N)=O)nn2-c2ccc(S(C)(=O)=O)cc2)CC3)cc1,0.432396413,2.433295876,0.08,0.02,500.58,3.70102
COc1ccc(-c2nc(Nc3ccccc3)nc(NC(=O)c3ccccc3Cl)n2)cc1,0.43603913,2.031025242,0.12,0.13,431.883,5.1965
CC(=O)Oc1ccc(C(=O)Nc2nc(-c3ccccc3)cc(OC)c2-c2ccccc2)cc1,0.313101619,2.129459345,0.21,0.02,438.483,5.6018
CCN(CC)C(=O)c1ccc(C(=O)Nc2ccc(-c3cccc4c3CNCC4)cc2)nc1,0.619181797,2.405167261,0.24,0.12,428.536,4.1286
Cc1cc(C)cc(-c2ccc(C(C)Nc3ncccc3N3CCCCC3)cc2)c1,0.541095673,2.675939421,0.14,0.09,385.555,6.52884
Nc1ccc(-c2ccnc3[nH]cc(C(=O)O)c23)cc1,0.611693032,2.260392533,0.64,0.21,253.261,2.5103
O=C(c1ccc(-c2ccccc2)cc1)N1CCC(N2Cc3ccccc3NC2=O)CC1,0.658969824,2.130945124,0.02,0.03,411.505,5.0059
COc1ccc(-c2cnc(Nc3ccccc3)o2)cc1,0.772112786,1.868758559,0.58,0.27,266.3,4.0938
COc1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,0.623460275,2.201344397,0.76,0.55,317.352,3.5435
Cc1ccc(NC(=O)c2ccc(C(C)(C)C)o2)cc1Nc1ncnc2cnc(NCc3ccccc3)nc21,0.237362157,2.712026016,0.4,0.12,507.598,6.22672
O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccccc1Cl,0.581371175,1.919647622,0.01,0.03,420.683,5.5464
COc1ccc(NC(=O)c2ccc(F)c(Nc3ncnc4cnc(N5CCCC5)nc34)c2)cc1,0.442829556,2.403320953,0.28,0.26,459.485,4.1636
O=C(NCC1CCCCC1)c1nnc(-c2ccc(Cl)cc2)o1,0.932599311,2.120151482,0.06,0,319.792,3.7001
OC1CCC(Nc2nccc(-c3cnc4ccccc4c3)n2)CC1,0.773668179,2.292955231,0.62,0.76,320.396,3.4072
O=C1NC(=O)c2c1c1c(n2Cc2ccccc2)CCCC1,0.858146967,2.462537441,0.2,0.06,280.327,2.2988
CN(C)Cc1ccc(-c2ccc3c(N4CCOCC4C)nc(N4CCOCC4)nc3n2)cc1,0.59043206,3.108604212,0.09,0.02,448.571,2.8151
O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2cccnc2)cc1,0.382941127,2.085303047,0.23,0.06,463.324,5.955
O=C1NC(=S)NC1=O,0.310289158,2.985492946,0.33,0.04,130.128,-1.4827
Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)Nc3ccc(C(F)(F)F)cc3)ccc21,0.215770696,2.720075959,0.07,0.08,592.449,7.5571
Cc1cc(CNc2ccc(C(=O)Nc3ccc(N4CCOCC4=O)cc3)cc2)n[nH]1,0.58560537,2.375171645,0.14,0.08,405.458,2.94572
Cc1cccc(-n2nc(-c3ccccn3)nc2N=C(O)c2cnn3cccnc23)c1,0.368914704,2.967242389,0.15,0.04,396.414,3.31672
CN1CCC(c2ccc(Nc3ncc(C(F)(F)F)c(Nc4ccccc4S(=O)(=O)C(C)C)n3)cc2)CC1,0.386708646,2.688759155,0.65,0.49,533.62,5.9739
COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,0.799076033,2.328224324,0.62,0.15,283.335,2.665
COc1ccc(Nc2ncc(C(N)=O)nc2-c2ccc3ccccc3c2)cc1,0.550753578,2.175978485,0.38,0.4,370.412,4.1479
COc1ccc(-c2ccc3c(Nc4ccccc4)n(-c4ccccc4)nc3n2)cc1,0.408205951,2.183041016,0.1,0.15,392.462,5.8397
CCCCCCCCCCCCCCCCCCNC(=O)Nc1c(C(C)C)cccc1C(C)C,0.182000826,2.288743592,0.02,0,472.802,10.3164
COc1ccc(C(=O)Nc2ccc(Cl)c(C(=O)Nc3ccccc3N)c2)cc1,0.556688966,1.758307642,0.04,0.02,395.846,4.4354
Cc1cc(-c2n[nH]c3ccc(C(O)=NC4CCCC(C(O)=NC5CCCC5)C4)cc23)ccn1,0.345982923,3.984300763,0.3,0.16,445.567,5.69582
COc1cc(-c2ccc3c(c2)Nc2ccccc2NC3=O)ccc1[N+](=O)[O-],0.525992119,2.292138949,0.73,0.13,361.357,4.5797
CNC(=O)C1OC(n2cnc3c(N)nc(NC(=O)c4ccccc4)nc32)C(O)C1O,0.35967681,3.594078654,0.27,0.09,413.394,-0.974
COc1ccc(-c2ccc3c(c2)Nc2ccccc2NC3=O)cc1,0.722008455,2.006317419,0.79,0.06,316.36,4.6715
COc1ccc(Nc2ncc(C(=O)c3ccccc3C(=O)O)cc2-c2ccncc2)cc1,0.409198616,2.228923783,0.35,0.28,425.444,4.825
CCCCC=CC=CC=CC=CCC=CCCCC(=O)Nc1ccc(-c2ncnc3[nH]cc(C(=O)OC)c23)cc1,0.088761919,3.234764579,0.29,0.03,538.692,7.8816
COc1cc(Nc2nccc(Nc3cc(C4CC4)n[nH]3)n2)cc(OC)c1OC,0.542642389,2.740465045,0.69,0.27,382.424,3.5901
COc1ccc(-c2ccc(C(=O)Nc3ccc4c(c3)-c3c(c(C(N)=O)nn3-c3ccc(O)cc3)CC4)c(OC)c2)cc1,0.245231464,2.589825428,0.14,0.03,560.61,5.3789
CC(=O)Nc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,0.766792942,2.398973681,0.47,0.14,337.383,2.4199
COc1ccc(CNC(=O)C(C)(C)c2ccc(Cl)cc2)cc1,0.906682221,1.810593723,0.01,0,317.816,3.9426
CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(N)c1=O)C(=O)c1nccs1,0.582332644,3.033526967,0.04,0.03,410.499,2.5777
O=C(c1ccccc1)c1ccc(-c2cnc(Nc3ccc(N4CCOCC4)cc3)o2)cc1,0.430933193,2.233238665,0.2,0.35,425.488,5.1528
O=C1NC(=O)C(=Cc2ccc(OCCCc3ccccc3)c(Cl)c2)S1,0.589881372,2.161945467,0.28,0.23,373.861,4.6755
Cc1cc(Nc2cc(N3CCOCC3)nc(Nc3ccc(N4CCOCC4)cc3)n2)ccc1OC,0.526453205,2.457273286,0.13,0.15,476.581,3.95402
COC(=O)c1ccc(CNc2nccc(-c3cnn4ccccc34)n2)cc1,0.551273244,2.317280587,0.41,0.24,359.389,3.19
Cc1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,0.624356474,2.207879139,0.71,0.39,301.353,3.84332
O=C(Nc1ccc(C(=O)N2CCCC2)cc1)c1ccc(-n2ccccc2=O)cc1Cl,0.692197961,2.06320677,0.01,0.02,421.884,3.9792
O=C(NCc1ccccc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,0.723222845,1.815700228,0,0,371.44,4.1643
COc1ccc(NC(=O)Nc2ccc(F)c(C(F)(F)F)c2)cc1Nc1ncnc2cnc(Nc3ccccc3)nc12,0.160657198,2.655629442,0.6,0.5,564.503,6.7175
COc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1,0.496406066,2.019397634,0.65,0.39,397.438,4.5431
O=c1cc(Nc2ccc(-c3ccccc3)cc2)ncn1C1CCCCC1,0.710347576,2.145232486,0.2,0.35,345.446,5.1591
COc1ccc(Nc2ncc(C(=O)Nc3ccccc3C(=O)O)cc2[N+](=O)[O-])cc1,0.396521967,2.091085571,0.11,0.29,408.37,3.6925
O=C(Nc1ccc(N2CCOCC2)cc1)c1ccc(-c2noc(C(F)(F)F)n2)cc1,0.693516506,2.224242369,0.08,0.04,418.375,3.8443
Nc1nc(-c2ccc(F)cc2)cc(-c2ccc(Cl)cc2Cl)n1,0.729576552,1.97306827,0.38,0.07,334.181,4.8387
COc1ccc(CNC(=O)c2ccc(Nc3nc(Nc4ccccc4S(=O)(=O)C(C)C)n4ncccc34)cc2)cc1,0.205497125,2.667880329,0.13,0.06,570.675,5.3372
COc1ccc2cc(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)n2n1,0.549749504,2.617175066,0.06,0.01,369.468,5.0148
COc1ccc(-c2cc(-c3ccccc3)nn2-c2ccncc2)cc1,0.549365555,1.930061839,0.43,0.06,327.387,4.6099
COc1ccc(C(=O)Nc2ccc(OC)c(C(=O)Nc3ccc4c(c3)-c3cc(C(N)=O)cn3C4)c2)cc1,0.312409062,2.47762112,0.04,0,496.523,4.1375
CC(=O)Nc1cc(NC(=O)c2ccc(Cl)cc2)cc(-c2cncc(N)c2)c1,0.63157137,2.102327581,0.19,0.03,380.835,4.1949
COc1ccc(-c2cnc(Nc3ccc(C(=O)NC4CC5CCC(C4)N5)cn3)nc2-c2ccncc2)cc1OC,0.300526097,4.220820449,0.42,0.15,537.624,4.3742
COc1cccc(-c2nccc3cc(-c4ccc(C)cc4)[nH]c23)c1,0.563167784,2.148598518,0.47,0.15,314.388,5.21392
Cc1cc(Nc2nccc(-c3cn(C)cn3)n2)cc2[nH]ncc12,0.607773232,2.775989142,0.62,0.38,305.345,2.80542
O=C1NC(=O)c2c1c1ccccc1[nH]c1cc(Cl)ccc12,0.523846396,2.528849774,0.37,0.04,296.713,2.74778
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,0.378291686,2.491998971,0.88,0.38,325.327,3.8392
CC(=O)Nc1ccc(C(=O)Nc2ccc(Cl)c(C(=O)Nc3ccccc3N)c2)cc1,0.45652405,1.860514143,0.03,0.03,422.872,4.3852
COc1cc(Nc2nccc(Nc3ccccc3C)n2)ccc1OC,0.699764516,1.98099739,0.67,0.48,336.395,4.28942
O=C(NCc1ccccc1)c1ccc(Nc2ccccc2)cc1,0.734955247,1.43754837,0.01,0,302.377,4.3602
CNC(=O)c1ccc(-c2ccc3c(c2)N(c2ccc(NC(=O)c4ccccc4)cc2)CC3)cc1,0.415012083,2.068585288,0.04,0.05,447.538,5.6597
CCCN(CCC)C(=O)c1ccc(C(=O)Nc2ccc(C(=O)O)cc2)cc1,0.739750224,1.815025039,0.01,0,368.433,3.8993
CCN(CC)C(=O)c1ccc(NC(=O)Nc2ccc(Nc3cccc(C(=O)O)c3)cc2)cc1,0.377469664,2.018419209,0.01,0.07,446.507,5.2544
CCC(C)C(NC(=O)Cn1c(-c2ccccc2)ncc(N)c1=O)C(=O)c1nccs1,0.534743602,3.394047968,0.04,0.01,425.514,2.3628
CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(O)=NC1CCC(C(C)(C)O)CC1,0.360791424,3.434523603,0.12,0.08,460.582,4.74678
COc1ccc(CNc2nc(Nc3ccccc3)nc(NC3CCCCC3)n2)cc1,0.488141231,2.146648968,0.2,0.12,404.518,4.9805
Cc1cccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)c1,0.837424127,1.732714875,0.01,0.01,313.706,4.91952
COc1ccc(N2CCN(c3cccc(C(F)(F)F)c3)C2=O)cc1OC,0.815676179,2.141519874,0.01,0,366.339,4.1692
CC(=O)Nc1ccc(Nc2nccc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,0.576127554,2.172735921,0.46,0.48,404.474,3.7588
O=C1Nc2ccc(Cl)cc2C(=O)c2ccncc21,0.671543535,2.215596421,0.5,0.12,258.664,2.0899
O=C(NC1CCCCC1)c1ccc2cnccc2c1,0.893082084,1.860289603,0.1,0.07,254.333,3.2973
CC(=O)Nc1ccc(Nc2nccc(Nc3ccccc3)n2)cc1,0.66402042,1.88329632,0.59,0.41,319.368,3.9222
COc1ccc(Nc2ncc(C(=O)Nc3ccc(N4CCOCC4)cc3)cc2-c2cncnc2)cc1,0.400255831,2.425059432,0.25,0.25,482.544,4.3797
CCCCN(C)C(=O)c1ccc(Nc2nccc(-c3cccnc3)n2)cc1,0.684251186,2.148072116,0.63,0.44,361.449,4.1543
O=C1Nc2ccc(Cl)cc2C(=O)c2c1nnc1ccccc21,0.541577911,2.340855225,0.47,0.12,309.712,2.6381
COc1ccc(Nc2ncc(F)c(Nc3ccccc3C(=O)O)n2)cc1,0.619218931,2.025598097,0.81,0.57,354.341,3.8097
COc1ccc(-c2nc(Nc3ccccc3)ncc2F)cc1,0.788955429,1.839174078,0.55,0.55,295.317,4.0349
Oc1ccc(-c2nnc(N3CCC(N4CCCCC4)CC3)o2)cc1,0.934416668,2.360292392,0.08,0.04,328.416,2.8969
CC(C)NC(=O)c1cccc(-c2cc(-c3ccccc3)nn2-c2ccccc2)c1,0.506836326,1.95291602,0.03,0.02,381.479,5.3445
COc1ccc(-c2ccc3c(c2)Nc2ccccc2NC3=O)cc1,0.722008455,2.006317419,0.79,0.06,316.36,4.6715
O=C1NC(=O)C(=Cc2ccc(-c3ccccc3)c(-c3ccc(Cl)cc3)c2)C1=O,0.315522655,2.208516583,0.51,0.19,387.822,4.2829
O=C(NC1CCC(CCNc2nc3ccccc3s2)CC1)c1ccccc1,0.627328957,2.067447116,0,0.01,379.529,5.0871
COc1ccc(-c2cccc3cc(NC(=O)CCC)ncc23)cc1,0.744270954,1.971518423,0.22,0.17,320.392,4.649
