smiles,qed,sas,ror_score,dhodh_score,logP,weight
CS(=O)(=O)c1cc([N+](=O)[O-])ccc1N1CCOCC1CC(F)F,0.594701677,3.233104879,-7.1,-8.5,1.8587,350.0747991
CC1CC(C)(C)CN1C(=O)c1cc(S(N)(=O)=O)ccn1,0.880516143,3.238266181,-7.5,-9.3,0.9896,297.1147125
CC(Cn1ncc2c1CCCC2)C(=O)N1CCC(CCF)C1,0.838452487,3.551491248,-8.8,-9.2,2.6061,307.2059907
CC(Cn1ncc2c1CCCC2)C(=O)OCCC1CCNC1,0.816169024,3.526329229,-8.2,-9,1.9408,305.2103271
CCCSCCC(=O)N(C(C)=O)C1CCCNC1,0.746982296,3.324210497,-6.4,-7.5,1.6468,272.155849
COC(=O)C1CN(c2ccc(CCCCCl)cc2)c2ccccc2O1,0.437164612,2.724842769,-8.3,-9.2,4.3202,359.1288212
CC1CN(C(=O)C(C)c2ccc(S(C)(=O)=O)cc2)c2ccc(C(=O)O)cc2O1,0.84234756,3.127814302,-9.4,-12.2,2.7059,403.1089584
C=CC(C)C(C)C(=O)N[C@H]1CC[C@]2(CC1)CN(C(=O)CC(C)C(C)(C)C)CCO2,0.673541985,4.481066442,-8.8,-6.6,4.1733,406.3195432
COC(=O)CC(C)(C)CC(=O)OC(F)(F)Oc1cccc2c(Cl)ccnc12,0.507200846,2.891642506,-8.9,-9.6,4.3399,401.0841568
CCc1ccc(CCC(=O)Oc2ccc(F)c(CC#N)c2)cc1,0.598423457,2.134518708,-9.1,-10.7,3.99238,311.132157
CC1(C)C(=O)N(c2cccc(C#N)c2)C(=O)N1C(=O)c1ccccc1-c1ccc(C=O)cc1,0.444293785,2.636105259,-7.9,-7,4.42538,437.1375561
CC(=O)CCC(=O)OCC(=O)N(C)C1CCCc2ccccc21,0.756017426,2.691370969,-8.5,-9.4,2.4348,317.1627082
O=C(O)C(NC(F)CCCO)c1cccc(Cl)c1,0.666892031,3.307911418,-6.5,-8,2.1234,275.0724492
CC(O)(CNc1c(F)cccc1S(N)(=O)=O)CC(=O)O,0.590018804,3.052385434,-7.8,-8.5,0.1107,306.0685708
O=[N+]([O-])c1cc(Cl)ccc1S(=O)(=O)NS(=O)(=O)c1ccc(Cn2cncn2)cc1,0.41361004,2.520374922,-8.6,-10.5,1.5552,456.9917528
CCCCCCCC(=O)Nc1nccc2c1CNCC2,0.75206188,2.402606246,-7.7,-8.6,3.0263,275.1997624
CN(C)CCC1(O)CCN(c2ccc3c(c2)C(N)CCC3)CC1,0.894619313,3.128903672,-8.2,-8.6,2.3057,317.2467126
C#Cc1ccc2c(c1)N(C(F)(F)C1(OC)CCCNC1)CCO2,0.683439922,3.947200714,-8.6,-10.2,2.2281,322.1492843
CC1CCS(=O)(=O)CCN1c1ccc([N+](=O)[O-])cc1C(F)(F)F,0.603710254,3.161357346,-7.7,-9,2.627,352.0704626
CC(=O)C(C)NC(=O)N(CC(C)O)c1nc2ccccc2[nH]1,0.778067928,3.433428171,-7.5,-9.3,1.4372,304.1535405
COC1CCN(c2ccc(C#N)cc2C2CC2)CC1,0.833622632,2.303348944,-8,-8.9,3.05088,256.1575633
CC1CC(c2ccccc2)CN(C(F)(CN)C(F)(F)CO)C1,0.820079094,3.861685653,-8.3,-9,2.3641,316.176248
CC(C)(C(=O)Oc1nccc2cc([N+](=O)[O-])ccc12)c1c(F)cccc1F,0.387274067,2.70024301,-10.2,-10.7,4.3044,372.0921634
CC(C)(C)CC(=O)OCC(C)(C)c1cccc(Br)c1,0.74901244,2.391606482,-8.2,-8.1,4.7061,326.0881421
Cc1cc(C)cc(Oc2ccc(NC(=O)C(=O)N(C(C)C(=O)O)S(=O)(=O)c3ccccc3)cc2)c1,0.476825813,2.927219057,-8.3,-10,3.72484,496.1304221
O=C1CNc2cc(N3CCCOC3)c(F)cc2N1,0.791304598,3.034407734,-7.8,-9.4,1.3739,251.1070049
O=C(O)CCc1ccc(O)c(OC(=O)CCn2ccc3ccccc32)c1,0.50215787,2.224567327,-9.5,-10.5,3.3598,353.1263227
NN(C(=O)c1cccc([N+](=O)[O-])c1)C1(F)Oc2cccc(CO)c2O1,0.280993156,3.455324876,-9.5,-11.5,1.4552,349.0710133
CCCC(=O)NCCc1cccc2c1OC(F)(F)O2,0.894539823,2.470174052,-8.2,-9.2,2.4669,271.1019998
CCNCc1ccc(N(C(N)=O)c2ccc(F)c(Cl)c2)cc1F,0.866321596,2.382777136,-8.6,-9.7,3.9445,339.0949963
CCCCCN(CCC)CCC(=O)N1CCCN(C(=O)CCC(=O)NCC)c2ccccc21,0.454193549,2.53639638,-7.2,-8.6,3.9649,458.3256912
CC(C)(C)C1CCCN(C(=O)NC2CCN(S(=O)(=O)C3CCOCC3)CC2)C1,0.767792724,3.159679846,-7.4,-7.3,2.4273,415.2504777
NC[C@H]1CCC(=O)N1c1ccc(C(=O)c2ccccc2)cc1,0.880534568,2.490575879,-8.7,-10.7,2.3717,294.1368278
Cc1cccc(C(C)(C)C(=O)N2CCOCC2CCO)c1,0.921292365,2.961026267,-8.3,-8.5,1.88242,291.1834437
CS(=O)(=O)c1ccc(N2CCCC23CCNC3=O)c(N)c1,0.777557997,3.64099512,-7.1,-9.6,0.5312,309.1147125
Oc1cccc2c1CCCCN2c1cccc(C2(O)COC2)c1,0.894732504,2.58025306,-8.5,-9.3,3.0844,311.1521435
NC(=O)CCCCNC(=O)Nc1cccc2c1CCC2,0.693228419,2.054325512,-8.9,-9.4,1.9524,275.1633769
CC1(C(F)(F)F)CCN(C(=O)C(=O)N[C@@H]2CCCC[C@H]2S(C)(=O)=O)C1,0.726846628,4.07026507,-7.8,-9.7,1.2593,384.1330629
Cc1ccc(F)c(CN(C)CCOc2ccc([N+](=O)[O-])cc2)c1,0.578484168,1.990106119,-8.7,-10.1,3.55312,318.1379707
O=C(Cc1ccc2c(c1)CCO2)OCN1CCCC1=O,0.776916844,2.398896432,-8.4,-9.8,1.2871,275.115758
ON=C(Nc1ccc(OCCBr)c(Cl)c1)C1CCCc2ccccc21,0.221476078,3.101800461,-8.8,-10,5.4334,422.0396677
CC(C)NC(=O)C(=O)N1CCOc2ccc(-c3ccc(C#N)cc3)cc21,0.844577882,2.419387761,-9.6,-11.7,2.47528,349.1426415
CCCC(CCC)C(=O)N1CCCc2cc(OCC)ccc21,0.737550859,2.256686633,-7.5,-8.9,4.5809,303.2198292
Cc1ccc(S(=O)(=O)NC(=O)C(=O)N2C(=O)C3(CCNCC3)C[C@H]2C)cc1,0.699882004,3.822178881,-9.8,-10,0.31712,393.1358418
CC(C)CC(F)C(=O)Oc1cccc(-c2cc(Cl)ncn2)c1,0.472497411,2.980821384,-9.3,-9.9,4.0866,322.0884337
CC(C)CC(F)C(=O)Oc1cc(-c2cccc(Cl)c2)ncn1,0.778050918,3.011044587,-8.5,-9.9,4.0866,322.0884337
CC1(C)CCC2(C1)NC(=O)N(c1cc(Cl)cc(S(=O)(=O)Cl)c1)C2=O,0.619664455,3.782269234,-9.1,-10.2,3.2726,390.0207834
CC1(C)CCC2(C1)NC(=O)N(c1cc(F)cc(S(=O)(=O)Cl)c1)C2=O,0.636924163,3.796783898,-9.8,-10.2,2.7583,374.0503339
Cn1c(C2CCN(C(=O)Nc3ccc([N+](=O)[O-])cc3C(=O)O)CC2)n[nH]c1=O,0.519930642,2.557107645,-9.9,-11.2,1.1263,390.1287823
Cn1c(C2CCN(C(=O)C(=O)Nc3ccc([N+](=O)[O-])cc3C(=O)O)CC2)n[nH]c1=O,0.353826339,2.674889793,-9.6,-11.2,0.0595,418.1236969
NC(=O)CCCC(=O)NC1CCCc2cc(F)ccc21,0.864022113,2.556404031,-8.3,-9.1,1.9749,278.1430561
CC(=O)Nc1cccc(NC(=O)C(=O)N(c2ccccn2)C(C)C)c1,0.83631372,2.299819798,-8.5,-9.3,2.4201,340.1535405
CCN(c1ccc(C)cc1)C(F)[C@H](N)c1ccc(F)cc1,0.844654202,3.057075437,-8.4,-9.3,3.95602,290.1594551
CCN(c1ccc(C#N)cc1)c1cccc(CC(=O)C(=O)O)c1,0.829762333,2.353567658,-8.5,-10.2,2.91248,308.1160924
Cc1ccc(N(C(N)=O)C(=O)C(=O)NC(C)CC(N)=O)cc1F,0.667578524,3.190478229,-8.1,-9.6,-0.07408,324.1233832
CC(C)c1cc(C(=O)OS(=O)(=O)Cc2ccc([N+](=O)[O-])cc2)nc2ncnn12,0.340207713,2.96591264,-8.9,-10.3,1.8427,405.0743042
O=C1CCCN1CCNC(=O)N1CCCCc2ncccc21,0.92117649,2.459613742,-8.7,-9.9,1.5563,302.1742759
Cc1ccc2ncn(CC(=O)N3CCC(C4OCCO4)C3)c2c1,0.862512797,2.978085324,-8.5,-10,1.56612,315.1582915
CCCC(C)S(=O)(=O)Nc1cc(-c2nc(C)cc(=O)[nH]2)ccn1,0.839971493,3.307185701,-8.7,-10.5,2.07062,336.1256115
CS(=O)(=O)c1ccc(NC(=O)NCC(=O)O)cc1,0.72913094,1.769310618,-6.9,-8.9,0.2962,272.0466925
CC(C)CC(C)C(=O)N1CC2CN(C3COC3)CC2C1,0.781380515,3.704175644,-7.3,-8.2,1.4576,280.2150781
CN(c1ccc2[nH]ccc2c1)c1cc(C(N)CO)ccc1F,0.693439726,3.0369835,-8.7,-9.7,3.067,299.1433904
COCC(C)CC(=O)N[C@H]1CCc2ccc(Br)cc21,0.902157791,3.038076051,-7.3,-8.4,3.2252,325.067741
Cc1cccc(-c2nnc(Nc3ccc([N+](=O)[O-])c(S(=O)(=O)Cl)c3)s2)c1,0.382190673,2.445619874,-10.2,-11.1,4.09282,409.9910245
Cc1cccc(-c2nnc(NS(=O)(=O)c3cc(Cl)ccc3[N+](=O)[O-])s2)c1,0.503765357,2.323539105,-9.3,-11.6,3.87592,409.9910245
COc1ccc2c(c1)N(c1cccc(CC(F)(F)F)c1)CCO2,0.839010624,2.277751844,-8.7,-10.1,4.3305,323.1133134
CC1CN(c2ccccc2Oc2ccccn2)c2cccnc2O1,0.72427473,2.980698172,-8,-10.3,4.1879,319.1320768
Cc1ccc(S(=O)(=O)N(C(=O)C(=O)NC2(c3cccc(F)c3F)CCCCC2)C(C)C(=O)O)cc1,0.578246253,3.351053895,-10.8,-6.7,3.23942,508.147964
CN(C(=O)C(=O)NC(=O)c1nc2ccccc2[nH]1)c1ccccc1S(C)(=O)=O,0.628205875,2.700115037,-9.4,-11,0.8858,400.0841406
O=C(C#Cc1ccc(Cl)cc1)N1C(=O)CCC1=O,0.52349764,2.600541272,-8,-9.6,1.3671,261.0192708
CC1COCC1NC(=O)N1CCCCCc2ccccc21,0.862933837,3.118865484,-7,-6.7,2.9639,288.183778
O=C(NS(=O)(=O)c1ccc(I)cc1)c1cnc2cc(Br)ccc2c1,0.53818468,2.236567592,-9.2,-9.6,3.7206,515.8640233
NS(=O)(=O)c1ccc(OC(=O)c2cnc3cc(Br)ccc3c2)cc1,0.531829253,2.093505824,-9.8,-11,2.8639,405.9622899
Fc1ccc(F)c(C(Nc2ccc(OCCBr)cc2Cl)c2ccccc2Cl)c1,0.354943091,2.810316847,-9.3,-9.7,7.2468,484.976038
O=C(COc1ccc([N+](=O)[O-])cc1)Nc1ccc(-c2ncccn2)cc1,0.540626706,1.911897797,-9.3,-11.9,3.0693,350.1015049
CCS(=O)(=O)c1cccnc1CNC(=O)c1ccc2ncc(Br)cc2c1,0.666825757,2.453202724,-9.8,-11.1,3.1159,433.0095745
Fc1cc(C(F)(F)F)ccc1Nc1ccncc1-c1ccccc1,0.626957537,2.088807917,-8.9,-10.7,5.6501,332.0936613
Fc1ccc(C(F)(F)Nc2ccncc2-c2ccccc2)cc1F,0.525344294,2.524866062,-9.1,-10.5,5.1882,332.0936613
C=CCn1ncc2ccc(NC(=O)N3CCc4ccc(Br)cc4C3)cc21,0.642101411,2.522747643,-9.1,-10,4.575,410.0742233
O=C(COc1cccc([N+](=O)[O-])c1)Nc1cnc(-c2ccccc2)nc1,0.540626706,1.997708874,-10.2,-11.8,3.0693,350.1015049
CC1CN(c2ccc(S(=O)(=O)C(C)C(=O)O)cc2)c2ccccc2C(=O)N1,0.832221323,3.235394477,-8.2,-10.1,2.2034,388.1092927
O=C(N[C@@H]1CCCc2ccc(Br)cc21)C(=O)N1CC(c2nnc3n2CCOC3)C1,0.689650805,3.426256778,-9.2,-8.5,1.6904,459.0906017
N#CCOc1ccc(N2CCCc3cc(F)c(F)cc32)cc1,0.860790875,2.277162918,-9.5,-9,3.95148,300.1074195
Cn1ccc2cc(C(=O)OS(=O)(=O)c3ccc(O)c(F)c3)ccc21,0.73469156,2.524448888,-9.4,-10.5,2.5687,349.0420217
CCS(=O)(=O)NC(=O)N1CCC(C)(OC)C1,0.773681292,3.500057041,-6.1,-7.8,0.1565,250.0987281
O=C(O)c1cc(Nc2ccc3[nH]ncc3c2)cc([N+](=O)[O-])c1,0.502651864,2.289636012,-9,-10.8,2.9129,298.0702048
CS(=O)(=O)c1ccccc1CC(=O)Oc1ccccc1C(=O)CC#N,0.446656816,2.355362942,-8.4,-10.3,2.33458,357.0670936
CC(CO)(NCCN1CCCC1=O)c1cccc(Br)c1,0.830649672,2.982853207,-7.6,-8.2,1.8686,340.07864
Cc1ccc2c(NC(=O)C(=O)N(C)Cc3ccc(C#N)cc3)nccc2c1,0.729361851,2.392754302,-10.1,-11,3.012,358.1429758
CC(C)CCC(=O)Oc1ccc(C(C)(C)N)cc1F,0.657106763,2.322010174,-7.6,-8.7,3.3611,267.1634572
C[C@@H]1CCC[C@H](C)N1c1ccc(F)c(C(=O)C(=O)O)c1,0.682496507,3.146345225,-8,-9.2,2.8603,279.1270717
Cc1ccc2cc(C(=O)OCc3ccc(S(C)(=O)=O)cc3)ccc2n1,0.671476962,1.933831896,-10,-11.8,3.30372,355.087829
CC(C)Oc1ccc2nccc(OC(=O)c3ccn4c(=O)[nH]nc4c3)c2c1,0.558968293,2.628582505,-9.6,-11.4,2.5772,364.117155
CCC(CC(F)F)C(=O)N1CCC2(CC1)CN(C(=O)[C@H](O)C(C)(C)C)CCO2,0.763411065,4.285641584,-6.9,-8.9,2.2948,404.248664
CCN(C(=O)NC1CC1C1CCCC1)[C@H]1CCC[C@@H]1O,0.831107934,3.838472644,-7.7,-8.8,2.51,280.2150781
CC(C)(C)OC(=O)c1cccnc1NC(=O)C(=O)N1CCC(C(=O)CS(C)(=O)=O)C1,0.514742106,3.192110373,-8.7,-9.6,0.4376,439.1413211
C=C(CCC)C(=O)N1CCC2(CN(C(=O)CC(N)CC)CCO2)C1,0.741394094,4.306352018,-7.5,-8.7,1.3,337.2365419
CC(C)SC(C)C(=O)OC1(F)CCC2(CC1)CNCCO2,0.807373447,4.669535173,-7.9,-7.9,2.6581,319.1617429
CS(=N)(=O)CCNC(=O)C(=O)N1CCN2CCOc3cccc1c32,0.747051657,3.461340697,-8.3,-9.5,0.02477,352.1205261
Cc1cccc(-c2cc(Cl)ccc2NC(=O)N2[C@@H]3CC[C@H]2C[C@@H](O)C3)c1,0.794615347,3.875728886,-8.3,-11.5,4.83502,370.1448057
Cc1cccc(-c2cc(Cl)ccc2NC(=O)C(=O)N2[C@@H]3CC[C@H]2C[C@@H](O)C3)c1,0.75638311,4.012659864,-10.6,-11.8,3.76822,398.1397203
CC(CO)c1cccc(N2C(=O)CC3(CCCCC3)C2=O)c1,0.873168617,3.379083097,-9.2,-9.8,2.9962,301.1677936
CCC(C)C(=O)CNc1cccc(-c2nnc(S)n2-c2cc(C)ccc2C)c1,0.56158015,3.022254994,-8.3,-9.4,4.86694,394.1827325
CC(O)CS(=O)(=O)NC(=O)CCc1cccc(F)c1,0.80239847,2.740295906,-8.1,-8.8,0.5851,289.0784072
O=C(NC1c2ccccc2CCC1N1CCCC1)c1c2ccccc2cc2ccccc12,0.420198252,3.106989553,-9.1,-6.5,5.8747,420.2201635
C#CCOc1cccc(NC2CCc3c(Br)cccc32)c1,0.822723081,2.860426641,-9.1,-10.9,4.5605,341.0415262
COCCC1COCCN1C(=O)C(=O)Nc1cc(-c2ccncc2)ccc1C,0.801340489,2.955987346,-9.4,-10.5,2.25942,383.1845063
CC1(O)CN(C(=O)NCCCCCC(=O)O)C1,0.590151651,2.279069659,-6.6,-7.8,0.4076,244.1423071
CC(C)(C(=O)O)c1cc(N2CCCCC2C(C)(C)C)ccc1F,0.884729157,3.116972478,-7.8,-9.6,4.5929,321.2104074
O=C(CCc1ccc2ncccc2c1)OCc1ccc([N+](=O)[O-])cc1Cl,0.362880662,2.12954529,-9.8,-10.9,4.4724,370.0720346
O=C(CCc1ccc2ncccc2c1)Oc1cc([N+](=O)[O-])ccc1CCl,0.210738018,2.3074403,-9.9,-11.1,4.42,370.0720346
CCC(=O)c1ccc(O)c(OC(=O)C(C)Sc2nc3ccccc3[nH]2)c1,0.29539607,2.83747882,-9,-10.7,3.9474,370.0987281
COCCCCCC(=O)N1CCCC2(C1)CN(C(=O)CS(=O)(=O)c1ccc(C)cc1)C2,0.539731532,3.017575826,-9.1,-8.3,2.42652,450.2188432
COCCCCCC(=O)N1CC2(CCCN(C(=O)CS(=O)(=O)c3ccc(C)cc3)C2)C1,0.539731532,3.017575826,-8.7,-8.7,2.42652,450.2188432
Cc1cc(CC#N)nc(N2CCc3ccccc3-c3ccccc32)c1,0.67812004,2.452907295,-9.8,-9.5,4.8173,325.1578976
CC(OC(=O)c1ccc(Cl)c(C#N)c1)c1cccc(Cl)c1,0.764535294,2.542836612,-9.4,-9.8,4.78308,319.016684
CCC(OC(=O)CCCCCCCSC)c1ccc(F)cc1F,0.382438764,2.806575296,-7.2,-7.9,5.6627,344.1621575
CCC(Br)c1ccc(F)cc1OC(=O)CCCCCCCSC,0.187570608,2.945095248,-7.5,-8.2,6.2807,404.0820914
O=C(Cc1cccc2ccncc12)N1CCC(S(=O)(=O)C(F)F)C1,0.842427458,3.18684173,-9.5,-11,2.0156,354.0849698
Cc1ccccc1[C@@H](C)Nc1ccc(C(N)CO)cc1F,0.790917501,2.826577559,-8.2,-8.6,3.29932,288.1637915
CN1CCC(N2CC(C)(F)C2)C1=O,0.586235654,3.561408884,-6,-6.5,0.2609,186.1168413
COCC1CCCN(C(=O)C(=O)Nc2cccc(NS(C)(=O)=O)c2)C1,0.749938683,2.711967016,-8.2,-9.8,0.8816,369.1358418
NC1CCC2(CC1)NC(=O)N(C(=O)NC1CCCc3[nH]ncc31)C2=O,0.555223596,4.22752065,-9.2,-11,0.6886,346.1753386
O=C(Oc1noc2ccc([N+](=O)[O-])cc12)c1cc(Br)cc2[nH]cnc12,0.314885489,2.865514291,-9.4,-11,3.594,401.9599814
CCC(C#N)C(=O)N1CCCc2ccc(N=[N+]=[N-])cc21,0.47709373,3.503520515,-7.9,-8.7,3.45738,269.1276601
CC1(C2(C)C(=O)NC(=O)N2C(=O)C(=O)N[C@@H]2CCCCC[C@H]2O)CC1,0.379063313,4.050427527,-9,-9.9,0.4334,351.1794209
CC1(C2(C)NC(=O)N(C(=O)C(=O)N[C@@H]3CCCCC[C@H]3O)C2=O)CC1,0.379063313,4.13801375,-9.3,-9.5,0.4334,351.1794209
O=C(Nc1ccnn1-c1ccccn1)C(=O)N1CCOCCC12CCOCC2,0.774834819,3.51784101,-8.6,-10.2,1.0039,385.1750042
FC(F)(F)n1nc(N2CCCCc3cccnc32)c2ccccc21,0.662968241,2.805470262,-9.7,-10.1,4.382,332.1248811
O=C(O)CC1COCCN1C(=O)C(=O)Nc1ccccc1Cc1ccccn1,0.753905919,2.924116962,-9.4,-10.2,1.313,383.1481208
O=C(NCCC(O)C(F)(F)F)N1Cc2cccnc2C1,0.88418088,3.118980545,-7.7,-9.4,1.4201,289.1038113
O=[N+]([O-])c1ccc(Cl)c(CNc2ccc(CCCCl)cc2)c1,0.437128995,2.040043456,-8.7,-10.5,5.0317,338.0588831
CC(C(=O)N1CCOC2(CCC(NC(=O)CCCCCl)CC2)C1)C(C)(F)F,0.518847864,3.923285742,-8.2,-7.4,3.3432,408.199127
CC(C)C(C(=O)N1CCCN(C(=O)CNS(=O)(=O)c2ccccc2)c2ccccc21)S(=O)(=O)C1CCCCC1,0.514389638,3.343055859,-10.2,-7.7,3.5069,575.2123779
CC1CCCN(c2cccc(/C=C/C(=O)O)c2)c2ccccc21,0.826452322,2.668991795,-8.1,-9,4.8198,307.1572289
Cc1cccc(S(=O)(=O)N2CCOc3nccc(Cl)c3C2)c1,0.844229176,2.461442216,-8.6,-10.3,2.62672,338.049191
CC(C)(C)NC(=O)C(=O)N1CCCC2CCCC21,0.66699331,3.183321465,-8.3,-8.8,1.6922,252.183778
O=C(NC(CF)c1cccc(Cl)c1)C(=O)N1CCCc2cccc(Br)c21,0.728525214,3.164989673,-10.3,-9.7,4.2087,438.0145958
O=C(O)/C=C\C(=O)Nc1ccc2c(c1)CCCN2,0.708107681,2.293235335,-7.6,-9,1.624,246.1004423
Cc1cccc(N)c1NC(=O)N1CCC(=O)c2cc(Br)ccc21,0.74218174,2.390854917,-9.2,-8.9,3.96462,373.0425889
O=C1NC2(CCOCC2)C(=O)N1c1nn(C2CCCCO2)c2ccccc12,0.820366237,3.85504038,-8.6,-11,2.3408,370.1641052
Cc1cc(N2CC3(CC=CCO3)C2)ccc1S(=O)(=O)Cl,0.621378934,3.541200125,-8.4,-10,2.45782,313.0539421
CC1CC(F)(F)CN1c1cc(C(F)(F)F)ccc1O,0.794275518,3.287657553,-8.4,-9,3.6449,281.0839051
C=CCCCCCCCC(=O)N1CCOc2ccc(C)cc21,0.517014426,2.26976072,-8.7,-9.4,4.63712,301.2041791
N#Cc1ccccc1CCC(=O)Oc1cc([N+](=O)[O-])ccc1CC(=O)O,0.349807683,2.328881413,-9.4,-10.7,2.63178,354.0851862
CC(CO)CC(F)OC(=O)CCCc1cccc(Cl)n1,0.592384384,3.517002568,-7.2,-8.4,2.915,303.1037494
CC1CCC(F)(OC(=O)c2cccc3c2C(=O)CCN3)CN1,0.820589853,4.105628717,-8.6,-10.3,2.2794,306.1379707
O=C(O)C(=O)Nc1cccc(C(O)C(F)F)c1,0.693383458,2.746738884,-7.2,-8.4,1.0082,245.0499642
NC(=O)C(=O)Oc1cccc(C(O)C(F)F)c1,0.457238909,3.025726576,-7.1,-8.3,0.3758,245.0499642
CCC(NC(=O)N[C@@H]1CCc2ccc(Br)cc21)c1ccc(F)cc1F,0.719425538,3.05877627,-8.9,-9.7,5.1651,408.0648818
CCC(Nc1ccc2c(c1)[C@H](N)CC2)c1ccc(F)cc1F,0.873944893,3.08566296,-8.9,-11,4.474,302.1594551
CCC(N)c1ccc(N[C@@H]2CCc3ccc(Br)cc32)cc1F,0.793454952,3.077272638,-8.9,-10.4,5.0974,362.079389
CC1COCC(C)N1c1cccc(C(=O)C2CC2)c1,0.781694354,3.126461537,-7.5,-9.3,2.8929,259.1572289
N#Cc1ccc(OC(F)(F)OC(=O)Cc2ccc3cn[nH]c3c2)cc1,0.567830379,2.678185581,-9.3,-11.5,3.14958,343.0768477
CN(Cc1ccc2[nH]cnc2c1)C(=O)C(=O)NCCCCC(=O)O,0.514366359,2.502157488,-7.7,-9.9,0.8924,332.1484551
CC(Cl)C(=O)N(C(=O)C(C)(C)C(C)O)c1cccc(C#N)c1,0.863227153,3.672248333,-6.8,-7.9,2.45218,322.1084201
CN1CCN(C(=O)NCC(=O)c2ccc([N+](=O)[O-])cc2)c2ccc(Br)cc21,0.454041821,2.475608423,-10.2,-10.6,3.206,432.0433171
C=C(CN)N1CCCCCCNS(=O)(=O)CC1,0.747187088,3.667293384,-7.2,-7.5,0.2542,261.151098
O=C1COc2ccc(Br)c(NC3CCc4ccc(F)cc43)c2N1,0.831483409,3.190658229,-8.9,-10.3,4.0185,376.022268
Cc1cc2ccccc2n1CCCNc1ccccc1C(C)Br,0.421165588,2.692070816,-8.8,-9.8,5.90782,370.1044608
C#CCCCCCCC(=O)Nc1ccc(Sc2ccccc2)cc1C,0.439398628,2.186083928,-8.3,-9.5,6.05852,351.1656854
C=CCC(C)(C)CC(=O)Oc1cccc(C(=O)OC(C)(C)C)n1,0.586812252,2.822990719,-8.1,-8.8,3.9347,319.1783583
CON1CCN(C(=O)C(=O)NC2CCCOc3c(Cl)cccc32)CC1,0.799450441,3.141716387,-8.3,-7,1.3755,367.1298839
CNCCc1ccc(F)cc1Nc1cccc(N(C)C)c1,0.85246381,2.1632298,-7.9,-8.4,3.3972,287.1797759
Cc1cc(NCc2ccc(S(N)(=O)=O)nc2)ccc1[C@H](C)N,0.775709992,2.845763351,-8.3,-10.4,1.66922,320.1306969
CC(C)c1cnccc1NC(=O)C(=O)N(C)CCCS(C)(=O)=O,0.779856439,2.640872938,-7.6,-9.1,1.0366,341.1409272
CC1(CC#N)CCN(C(=O)C(=O)Nc2cnc3ccccn3c2=O)C1,0.813823759,3.421160021,-8.6,-11,0.78528,339.1331394
CNc1ccccc1NC(=O)NCCCC(N)=O,0.56943042,1.955673272,-7.3,-8.3,1.1153,250.1429758
O=[N+]([O-])c1cccc(C(=S)NS(=O)(=O)c2cc(Br)cc3cccnc23)c1,0.369097494,2.638439105,-9.2,-10.2,3.5595,450.9296099
CC(C)(CNc1cccc(CCCCCO)c1)c1c(F)cccc1Cl,0.570300039,2.393132555,-8.8,-9.6,5.5739,363.1765204
CC(c1ccc(F)c(F)c1)N(c1ccccc1)S(=O)(=O)c1ccc(F)cc1,0.609647219,2.527558264,-9.3,-8.6,5.0604,391.0853844
Cc1cccc(C(O)C(=O)OC2(F)C3(CCC3)C23CCNCC3)c1,0.835328563,4.620816347,-8.9,-10.5,2.79112,333.1740218
CC(C)c1ccncc1NC(F)(F)c1nc2ccccc2[nH]1,0.7086278,2.780158345,-9.6,-9.7,4.2427,302.134303
CCC(O)C(=O)N1Cc2ccc(C(=O)O)cc2C1,0.837274809,2.70492352,-7.6,-8.9,0.9979,249.100108
O=CN(CC(=O)O)C(=O)Nc1cc2ccccc2cn1,0.817991183,2.621864696,-8.1,-9.8,1.3097,273.0749558
O=C(OC(F)(F)c1ccc(Br)cc1)C1(c2ccc([N+](=O)[O-])cc2)CCC1,0.380379808,2.562247691,-9.2,-10.9,5.0717,425.0074265
Cc1cc(C)c2c(c1)N(C(F)(C(=O)O)c1ccc([N+](=O)[O-])cc1)CCO2,0.51073576,3.326848487,-9.1,-10.4,3.31754,360.1121499
O=C1N(c2cccc(C3CCC3)c2)CCCCNCC1(F)F,0.908918236,3.123434865,-7.9,-9.3,3.3058,308.1700198
CC(NC(=O)Cc1cccc2cnccc12)c1ccc(Cl)cn1,0.795351141,2.633977809,-9.5,-10.8,3.7031,325.0981898
CC(N)c1ccc(OC(=O)Cc2cccc3cnccc23)cn1,0.74985642,2.835955431,-9.2,-10.3,2.7976,307.1320768
CC(C)CC(NC(=O)N1CCCC(CN2CCC(O)C2)C1)c1nc[nH]n1,0.708450018,3.984412346,-8.5,-9,1.3801,364.2586743
CCN(Cc1ccc([N+](=O)[O-])cc1C)c1cccc(C)c1,0.609175573,2.057064841,-8.8,-9.4,4.23814,284.1524779
Cc1ccc(C)c(-n2c(S)nnc2-c2cccc(Nc3ccc(OCc4cccc(C#N)c4)cc3)c2)c1,0.233161219,2.505020669,-11.5,-12.8,7.03412,503.1779814
Cn1ncc2c1CCC(C(=O)NS(=O)(=O)c1cncc(Cl)c1)C2,0.889625243,3.244195969,-9,-10.8,1.0785,354.055339
CC[C@@H](NCCO)c1nc[nH]n1,0.573668836,3.974785356,-5.1,-6.4,-0.1623,170.1167611
CC(Br)c1ccc(N2CCC(S(=O)(=O)C(F)F)CC2)c(F)c1,0.720259372,3.297308566,-8.5,-10,3.8878,399.0115465
