smiles,qed,sas,ror_gamma_score,dhodh_score
O=C(Nc1cccc(F)c1Cc1ccc(F)cc1)c1ccc(-n2nc3n(c2=O)CCCC3)c(F)c1,0.454863365,2.593159601,0.428098183,0.471665412
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1Cc1cccc(Cl)c1,0.764459847,2.623942795,0.39751084,0.471573286
CCc1nn(-c2cc(OCC3CC3)c(CCc3ccc(F)cc3)cc2F)c(=O)n1C,0.561225384,2.623158648,0.439516878,0.471571205
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C=O)c1cc(CO)ccc1C(F)(F)F,0.427211657,3.517616242,0.41108672,0.471484435
CCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)Nc1cccc(N2CCN(C(=O)C3CCCC3)CC2)c1,0.447229055,2.765051253,0.48724222,0.471467643
CCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(F)(F)C1(c2cccc(Cl)c2)CC1,0.484697583,3.157310284,0.348700586,0.471413812
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NCc1cc(F)cc(C(O)(C(F)(F)F)C(F)(F)F)c1,0.398236893,3.138981177,0.397842351,0.47137449
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1-c1ccc(Cl)cc1,0.761011211,2.533787748,0.334093787,0.471264322
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C1CCC(C(F)(F)F)CC1,0.662346562,2.889257,0.662676702,0.471183175
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NCc1ccc(F)cc1,0.536718192,3.13063849,0.456188254,0.471110747
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NCc1ccc(F)cc1,0.536718192,3.13063849,0.456188254,0.471110747
CCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1-c1ccc2[nH]cc(C3CCN(C(=O)C4CCCC4)CC3)c2c1,0.314128793,2.977947785,0.597077706,0.471077286
Cn1cc(C2CCN(C(=O)C3CCCC3)CC2)c2cc(NN=Cc3ccccc3C(O)=O)ncc21,0.402177298,2.78703257,0.49633072,0.471016821
CCCC(C)Oc1cc(-n2nc(C)n(C(C)C)c2=O)c(F)cc1-c1cccc(Cl)c1,0.46402943,3.155634327,0.421712618,0.471016276
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1Cc1cccc(F)c1,0.78404197,2.629243627,0.388802361,0.470982334
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1N(C)Cc1ccc(N2CCOCC2)cc1Cl,0.360096822,3.528997803,0.486685823,0.470973397
CCc1cccc(-c2cc(-n3nc4n(c3=O)CCCC4)c(F)cc2C(N)=O)c1,0.755479378,2.632103358,0.399944165,0.470941327
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NCc1cccc(F)c1)C1CCCCC1,0.489230948,3.269512933,0.43587425,0.470808541
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1S(=O)(=O)CCc1cccc(F)c1,0.537909517,2.782780204,0.373828613,0.470702763
NC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1cccc(Cl)c1,0.750811549,2.616203897,0.405779329,0.470599433
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1CCC(F)(c2ccccc2Cl)CC1,0.480854067,3.038416725,0.474012658,0.470599067
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)C1CCN(c2cccc(F)c2)CC1,0.494098588,2.753111755,0.502862595,0.470580742
CN(Cc1ccc(C2CC2)cc1Cl)C(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1O,0.610446764,2.837341045,0.489848166,0.470532034
CC(Oc1cc(-n2nc3n(c2=O)CCCOC3)c(F)cc1-c1cccc(C(F)(F)F)c1)C(F)(F)F,0.462928716,3.545382038,0.40960666,0.470503161
O=C(NC1(C(=O)Nc2cccc(C(F)(C(F)(F)F)C(F)(F)F)c2F)CC1)c1ccc(-n2nc3n(c2=O)CCCC3)c(F)c1,0.385444441,3.334968906,0.44344455,0.47050291
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1Cc1cccc(C(F)(F)F)c1,0.671812479,2.718458084,0.384998896,0.470498047
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1CCN(c2c(F)cccc2C(O)(C(F)(F)F)C(F)(F)F)CC1,0.336090733,3.406268011,0.504032561,0.470464025
O=c1n(-c2ccc(C(Nc3ccccc3)c3cccc(F)c3)cc2F)nc2n1CCCC2,0.490575368,2.97709856,0.443064142,0.470382407
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1CC(C)CC(=O)Nc1ccc(F)cc1,0.397698591,3.188737556,0.418983129,0.470155545
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(Cc2cc(Cl)cc(C3(C(F)(F)F)CC3)c2)CC1,0.413973481,3.430995041,0.364378968,0.470153373
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ncncc1CCc1cccc(C(F)(F)F)c1,0.190142555,3.076925322,0.401672925,0.470097187
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(Cc2ccc(Cl)cc2)CC1)C(F)(F)F,0.418653119,3.553358598,0.457969753,0.470044505
CCc1nn(-c2cc(OC(C(=O)C3CCCC3)c3ccccc3)c(C(N)=O)cc2F)c(=O)n1C,0.548138206,3.29128222,0.477720593,0.470029642
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1-c1cccc(C#N)c1)C(F)(F)F,0.557990541,3.376619351,0.385706791,0.469971209
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1-c1cccc(C#N)c1)C(F)(F)F,0.557990541,3.376619351,0.385706791,0.469971209
CC(C)(C(=O)Nc1cccc(F)c1)c1ccc(-c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2O)cc1,0.403135565,2.828447536,0.342926558,0.469940438
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NCCc1cccc(F)c1O,0.550749863,2.835275181,0.394447072,0.469849147
CCOc1cc(-n2nc(C(C)O)n(C)c2=O)c(F)cc1C(=O)Nc1cccc2c1CCC2,0.614264846,3.195788582,0.352471351,0.469825614
CCc1cc(CC2(NC(=O)c3ccc(-n4nc5n(c4=O)CCCC5)c(F)c3)CC2)ccc1-c1ccccc1F,0.350138883,2.928120512,0.380529779,0.469783913
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(Cc2ccc(Cl)cc2N2CCOCC2)CC1,0.341343072,3.169349274,0.694055841,0.469774324
CC(CNC(=O)OC(C)(C)C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(c2cc(Cl)cc(C3CC3)c2)CC1,0.307984666,3.798169526,0.647784444,0.469773914
O=C(Nc1cccc2c1CCC2N1CCN(C(=O)C2CCCC2)CC1)c1cccc(-c2ccc(F)c(-n3nc4n(c3=O)CCCC4)c2)c1,0.287650255,3.496613515,0.428243491,0.469732032
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1S(=O)(=O)Cc1cccc(Cl)c1,0.440897341,3.352794123,0.486760543,0.469693403
CCc1nn(-c2cc(O)c(N(Cc3c(O)cccc3F)CC(F)(F)F)cc2F)c(=O)n1C,0.553712839,3.194346894,0.351707959,0.469613421
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1-c1ccc2c(c1)C(N1CCN(C(=O)C3CCCC3)CC1)CC2,0.531405049,3.462311549,0.383791668,0.469595423
N#CC(C(=O)Cc1cccc(F)c1)C(=O)Nc1ccc(-c2cccc(Cl)c2Cl)cc1,0.499993524,2.757245785,0.298762196,0.469528954
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cc(-c2cccc(C(F)(F)F)c2)cc(F)c1Cl,0.300067064,2.952742238,0.392548595,0.469526308
CCC(=O)C(C#N)C(=O)Nc1ccc(N(C)C(=O)c2c(F)cccc2Cl)c(C(=O)OC)c1,0.499123008,3.096280377,0.394144102,0.469514604
CC(Oc1cc(-n2nc3n(c2=O)CCOC3)c(F)cc1C(O)c1ccccc1)C(F)(F)F,0.601076105,3.735662909,0.408960082,0.469478429
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cc(-c2cccc(Cl)c2)cc(F)c1Cl)C1CCCCC1,0.220696496,3.549503243,0.469331629,0.469464644
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1oncc1-c1cccc(F)c1)C(F)(F)F,0.343914077,3.680996014,0.425180844,0.46937711
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1oncc1-c1cccc(F)c1)C(F)(F)F,0.343914077,3.680996014,0.425180844,0.46937711
N#CC(C(=O)CCc1ccccc1F)C(=O)Nc1ccc(-c2cccc(Cl)c2Cl)cc1,0.439274058,2.768168048,0.320382479,0.469309585
CC(CC1(c2cccc(Cl)c2)CC1)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(N)=O,0.544911572,3.512074447,0.32016954,0.469203823
CCCCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)Nc1ccc(C2(c3cccc(Cl)c3)CC2)c(C)c1,0.211941134,2.967110195,0.381553698,0.469199382
O=C(Nc1ncnc2[nH]ccc12)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1-c1cccc(Cl)c1,0.378548514,2.959064062,0.415104405,0.46919463
CCc1nn(-c2ccc(C(=O)NC3(c4cc(C(F)(F)F)ccc4CS(=O)=O)CC3)cc2F)c(=O)n1C,0.364241887,3.44097979,0.493268317,0.46901484
Cc1cnc(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2-c2cccc(F)c2)c(C)n1,0.480987154,2.912204972,0.40033674,0.469004989
CCCC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C=O)c1cccc(F)c1,0.525077283,3.325507299,0.484385928,0.468896824
CCCC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C=O)c1cccc(F)c1,0.525077283,3.325507299,0.484385928,0.468896824
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(c2cc(Cl)cc(C3(CF)CC3)c2)CC1,0.513422725,3.389711879,0.35641667,0.468891873
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ncncc1OCCc1cccc(C(F)(F)F)c1,0.285621108,3.040487415,0.403423738,0.468664678
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1CCN(C(=O)c2cccc(F)c2)CC1,0.517475492,2.80309014,0.453366297,0.468616685
CCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)Nc1ccccc1NCCc1ccccc1C(F)(F)F,0.242172209,2.827285904,0.377744662,0.468561893
CCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)Nc1cccc(S(=O)(=O)c2ccccc2F)c1,0.361586879,2.71289245,0.35765218,0.468552216
COc1cccc(NC(=O)c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2O)c1Cc1cccc(C(F)(F)F)c1,0.322842872,2.891183525,0.382368334,0.468461708
COC(=O)c1cc(F)c(-c2nn(-c3ccc(-n4nc(C)n(C(C)C)c4=O)c(F)c3)c3cccc(F)c23)cc1O,0.322028751,3.052266501,0.366073668,0.468424593
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1CCc1ccc(Cl)cc1)C1CCCCC1,0.384825376,3.263365344,0.46356728,0.468408539
N#Cc1ccc(C(=O)Nc2cc(O)cc(F)c2)cc1NC(=O)c1ccc(-n2nc3n(c2=O)CCCC3)c(F)c1,0.359015492,2.806028042,0.403977716,0.468400851
CCc1nn(-c2ccc(C(=O)NC3(c4cc(Cl)cc(C5(C(F)(F)F)CC5)c4)CC3)cc2F)c(=O)n1C,0.466331288,3.245737601,0.391174042,0.468380273
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1-c1cc(Cl)cc(C2CC2)c1,0.417426129,2.779434439,0.456160127,0.468364216
CCc1ccccc1-c1ccc(C(O)(N=Cc2ccccc2C(O)=O)C(F)(F)F)cc1,0.514838971,3.097844878,0.241907333,0.468313653
CCc1cc(C2(NC(=O)c3ccc(-n4nc5n(c4=O)CCCC5)c(F)c3)CC2)ccc1-c1ccccc1F,0.379906638,2.885238531,0.346087196,0.468153662
CC(C)(C(=O)Nc1ccc(F)cc1F)c1ccc(Nn2nc3n(c2=O)CCCC3)cc1,0.65366908,2.810596011,0.405294139,0.468152286
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(C(=O)C2CCCC2)CC1,0.75977206,3.052222536,0.491655507,0.468117286
OC(=O)c1cccc2[nH]c(-c3c(F)c(F)c(-c4ccc(OCc5ccccc5)cc4)c(-c4ccc5c(c4)CCC5)c3F)nc12,0.18240261,2.851991518,0.225417053,0.468115323
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(F)(F)C1(c2cccc(Cl)c2)CC1,0.628186174,3.217062201,0.372051232,0.468088406
O=C1COc2cc(NC(=O)c3cc(F)c(-n4nc5n(c4=O)CCCC5)cc3-c3ccc(F)cc3)ccc2N1,0.427162765,2.85270421,0.361801304,0.468075129
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)c1ccc(C2CC2)cc1Cl,0.638820869,2.765373483,0.491199138,0.468020193
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)c1ccc(C2CC2)cc1Cl,0.638820869,2.765373483,0.491199138,0.468020193
CC(C)c1cc(CCNC(=O)c2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2O)c(F)cc1-c1ccccc1Cl,0.297134218,2.971630915,0.409259744,0.468017953
CCc1nn(-c2cc(O)c(CN(C3CCC3)S(=O)(=O)Cc3ccc(F)cc3)cc2F)c(=O)n1C,0.521505505,2.948532457,0.483745942,0.468017114
O=C(NC1CCCc2c1cnn2-c1ccc(F)cc1F)c1ccccc1Cl,0.712911507,2.702850212,0.679167286,0.46794605
CCCCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C1(c2cccc(Cl)c2)CC1,0.450275352,2.868977943,0.32728025,0.467943685
CCC(=O)C(CCc1cccc(F)c1)C(=O)Nc1ccc(-c2ccccc2)cc1,0.505437925,2.483256964,0.242879146,0.467913411
CCc1nn(-c2ccc(C(=O)NC3(c4ccc(C(O)(C(F)(F)F)C(F)(F)F)cc4Cl)CC3)cc2F)c(=O)n1C,0.4154119,3.226407697,0.439360462,0.467898756
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NCCN(C)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1F,0.328086503,3.361293717,0.404506861,0.467799577
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1OCc1ccccc1Cl)c1ccccc1,0.322300336,3.060051711,0.418720332,0.467790911
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1cccc(C(F)(F)F)c1)C(F)(F)F,0.463712005,3.341847007,0.439142717,0.467590185
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1-c1ccc(N)c(F)c1)C1CCCCC1,0.519510555,3.378522546,0.401349982,0.467517066
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(C(=O)Nc2ccccc2F)CC1)c1ccccc1,0.318201089,3.394224875,0.410471959,0.467512067
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1-c1cc(Cl)cc(Cl)c1,0.455532039,2.686822992,0.399067276,0.467395606
CC(=O)N1CCN(c2cccc(F)c2NC(=O)C2(NC(=O)c3ccc(-n4nc5n(c4=O)CCCC5)c(F)c3)CC2)CC1,0.462177242,3.023757885,0.694812117,0.467198999
CCOc1cc(-n2nc(C)n(C(C)C)c2=O)c(F)cc1N(C)C(=O)c1c(F)cccc1Cl,0.537138881,2.85462829,0.402542243,0.467033262
CCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1S(=O)(=O)Cc1ccc(Cl)cc1,0.547778238,2.668007241,0.39732487,0.467025221
OC(=O)c1ccccc1C=NNc1ccc2c(c1)C(N1CCN(C(=O)C3CCCC3)CC1)CC2,0.499668762,2.997060387,0.138808123,0.467005508
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NCCc1cccc(C(F)(F)F)c1)C1CCCCC1,0.342745366,3.405319842,0.448245168,0.466925046
CC(C)(C(=O)Nc1ccccc1F)c1ccc(NC(=O)Cc2cc(F)c(-n3nc4n(c3=O)CCCC4)cc2O)cc1,0.30820728,2.898045886,0.418629264,0.466910037
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(c2ccc(C(O)(C(F)(F)F)C(F)(F)F)c(F)c2)CC1,0.387255199,3.418877446,0.379101914,0.466832644
CCc1nn(-c2ccc(C(=O)NC3(c4ccc(F)c(C)c4)CC3)cc2F)c(=O)n1C,0.700120971,2.75343801,0.410322573,0.466819147
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NCc1cccc(F)c1,0.654920477,2.544001431,0.389405074,0.466772642
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NCc1cccc(F)c1,0.654920477,2.544001431,0.389405074,0.466772642
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1OCc1ccc(C2(CF)CC2)cc1Cl,0.313093856,3.037072494,0.329608847,0.46676168
CCc1nn(-c2ccc(C(=O)NC3(c4ccc(F)c(NC=O)c4)CC3)cc2F)c(=O)n1C,0.550421964,2.972233071,0.383186981,0.466742027
CCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1S(=O)(=O)c1cccc(C(F)(F)F)c1,0.514274262,2.80894654,0.407577111,0.466697593
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(C)(C)C(=O)Nc1cccc(F)c1,0.468570258,2.86572097,0.429145811,0.466696201
CCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C1CCN(C(=O)C2CCCC2)CC1,0.683150675,2.739647896,0.627091876,0.466671231
CNC(=O)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1OC(C)c1cccc(F)c1,0.677360375,3.184975475,0.411113312,0.466653805
CC(Oc1cc(-n2nc3n(c2=O)CCOC3)c(F)cc1-c1cccc(C(C)(C)C)c1)C(F)(F)F,0.494653514,3.509891111,0.418900031,0.466631504
CC(Oc1cc(-n2nc3n(c2=O)CCOC3)c(F)cc1-c1cccc(C(C)(C)C)c1)C(F)(F)F,0.494653514,3.509891111,0.418900031,0.466631504
Cc1cc(C(C2CC2)=C(C#N)C(=O)Nc2ccc(-c3ccccc3)cc2)ccc1F,0.416731156,2.386337019,0.312372111,0.46648608
CCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)NC1(c2ccc(N3CCOCC3)cc2F)CC1,0.484465904,3.036224936,0.437743554,0.466476551
CC1CC(c2ccc(F)c(-n3nc4n(c3=O)CCCC4)c2)CCN1C(=O)C1CCCC1,0.750245088,3.506353704,0.473826005,0.466456964
CCCCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)NCc1ccc(F)cc1N1CCN(C(C)=O)CC1,0.376019961,2.880091977,0.462555525,0.466386811
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(Cc2ccc(Cl)cc2C2(C(F)(F)F)CC2)CC1,0.413973481,3.441848097,0.426659659,0.466383667
CC(Oc1cc(-n2nc3n(c2=O)CCOC3)c(F)cc1-c1cccc(Cl)c1)C(F)(F)F,0.546443173,3.437738975,0.408381776,0.466371387
CC(C)n1c(C)nn(-c2cc(-c3cccc(Cl)c3)c(C(N)=O)cc2F)c1=O,0.742240115,2.613697089,0.397242094,0.466359141
CC(C)n1c(C)nn(-c2cc(-c3cccc(Cl)c3)c(C(N)=O)cc2F)c1=O,0.742240115,2.613697089,0.397242094,0.466359141
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccc2c(ccn2CCc2cccc(C(F)(F)F)c2)c1,0.253191097,2.946994461,0.404929759,0.466285399
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccc2c(ccn2CCc2cccc(C(F)(F)F)c2)c1,0.253191097,2.946994461,0.404929759,0.466285399
CC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1CCN(C(=O)c2c(O)cccc2F)CC1,0.482527801,2.957352069,0.460167317,0.466262999
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1-c1ccc(F)cc1O)c1ccccc1,0.44391598,3.20661184,0.338313491,0.466233539
CCC(=O)C(C#N)C(=O)Nc1ccc(-c2ccc(F)c(OC3CCOC3)c2)c(C(=O)OC)c1,0.47946954,3.418091712,0.366774037,0.466219151
CCCC(C)Oc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C1CCN(C(=O)C2CCCC2)C(C)C1,0.504250448,3.938436328,0.672082222,0.466073328
CC(O)=C(C)C(=O)Nc1ccc(-c2cccc(-c3cc(F)cc(Cl)c3)c2)cc1,0.385716797,2.287147781,0.166457684,0.466020762
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NCc1cccc(C(C)(C)C)c1)C1CCCCC1,0.387958945,3.367630644,0.448844673,0.46599105
CCc1nn(-c2cc(O)c(C(=O)NCc3cc(F)cc(C(O)(C(F)(F)F)C(F)(F)F)c3)cc2F)c(=O)n1C,0.405357016,3.122252736,0.352543794,0.465930694
CN(Cc1ccc(F)c(C(O)(C(F)(F)F)C(F)(F)F)c1)n1ncc2c1CCCC2NC(=O)c1noc2c1CCCC2,0.402362923,3.997152097,0.658648966,0.465892188
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1Nc1cc(Cl)cc(C2CC2)c1)C(F)(F)F,0.4062154,3.492008252,0.501267757,0.4658521
CCc1ccccc1-c1ccc(N=Cc2ccccc2C(O)=O)cc1,0.640166841,2.051764698,0.201589098,0.465785904
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NCc1cc(F)cc(C(O)(C(F)(F)F)C(F)(F)F)c1,0.304449386,3.725591972,0.460930452,0.465748525
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)Nc1ccc(CCc2ccc(Cl)cc2)cc1F)C(F)(F)F,0.223341078,3.39906577,0.466621849,0.46569442
CC(=O)C(C#N)C(=O)Nc1ccc(C(C)(C)Cc2cn(C)c3ccccc23)cc1,0.638465644,3.020420108,0.318387706,0.465681527
OC(Cc1ccccc1)c1sccc1C(=O)Nc1ccc(-c2cccc(OCc3ccccc3)c2)cc1F,0.208506176,2.79128935,0.225224272,0.465648134
CC(NS(=O)(=O)c1cccc(C(F)(F)F)c1)c1cc(F)c(-n2nc3n(c2=O)CCCC3)cc1O,0.523413294,3.299818158,0.408432523,0.465635674
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1-c1ccc(Cl)cc1C1CC1)C(F)(F)F,0.405606347,3.423698075,0.653852717,0.465584326
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NCc1cccc(F)c1,0.536718192,3.164552913,0.455288261,0.465534736
CCCC(C)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NCc1cccc(F)c1,0.536718192,3.164552913,0.455288261,0.465534736
CCOc1cc(-n2nc(C(C)O)n(C)c2=O)c(F)cc1N(CC(C)C)S(=O)(=O)Cc1ccccc1,0.452810765,3.431191061,0.347434281,0.465534599
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NCc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1F,0.256758683,3.168698676,0.390951134,0.465505864
CNCc1cccc(C2(NC(=O)c3ccc(-n4nc5n(c4=O)CCCC5)c(F)c3)CC2)c1Cl,0.580140532,2.978428142,0.427446663,0.465492344
CC(CCc1cccc(F)c1)Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(N)=O,0.608528794,3.212206352,0.455307296,0.465349059
CC(Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1Nc1ccc(C(C)(C)C(=O)Nc2ccc(F)cc2)cc1)C(F)(F)F,0.217162021,3.527903515,0.44913672,0.465318483
CCc1cc(C2(NC(=O)c3ccc(-n4nc(CC)n(C)c4=O)c(F)c3)CC2)ccc1-c1ccccc1F,0.384176518,2.848479245,0.347173138,0.465250245
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1C(=O)NC1(Cc2ccc(Cl)cc2C2(C(F)F)CC2)CC1,0.450630284,3.452828275,0.419926343,0.465194389
Cn1c(C(C)(C)O)nn(-c2ccc(C(=O)c3cccc(F)c3)cc2F)c1=O,0.712270145,2.572509523,0.366156277,0.465185144
Cc1cc(C(C2CC2)=C(C#N)C(=O)Nc2ccc(-c3ccccc3Cl)cc2)ccc1F,0.357946693,2.484759407,0.323008953,0.465076888
CCCCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1C(=O)NCc1cccc(C(F)(F)F)c1,0.353433779,2.657894351,0.32394716,0.465061634
CCCCOc1cc(-n2nc(C)n(C(C)C)c2=O)c(F)cc1-c1ccccc1C#N,0.527533997,2.680056609,0.333899852,0.465043455
CC(C)Oc1cc(-n2nc(C)n(C(C)C)c2=O)c(F)cc1OCC(=O)Nc1ccc(C#N)cc1,0.540307411,2.687410373,0.347006885,0.465023945
Oc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1Cc1ccc(F)cc1,0.78404197,2.579030737,0.394542375,0.464982834
N#Cc1ccc(-c2cccc(F)c2)cc1NC(=O)c1ccc(-n2nc3n(c2=O)CCCC3)c(F)c1,0.476356196,2.627010678,0.371787189,0.46490469
CCC(O)=C(C#N)C(=O)Nc1ccc(N(C)C(=O)c2c(F)cccc2Cl)c(C(=O)OC)c1,0.288551523,2.778289292,0.371483477,0.464871068
CC(C)n1c(C)nn(-c2cc(O)c(C(=O)c3ccccc3Cl)cc2F)c1=O,0.690761335,2.583937342,0.458003635,0.464840701
OC(c1cc(CCC(=O)Nc2ccccc2)ccc1F)(C(F)(F)F)C(F)(F)F,0.703248225,2.337366929,0.18031554,0.464817133
CC(Cc1cc(NC(=O)CN=Cc2ccccc2C(O)=O)c[c:1][cH:1]1)C(=O)N1CCCCC1,0.621957802,3.687785185,0.307329193,0.464814875
CCC(O)=C(C#N)C(=O)Nc1ccc(-c2ccc(-c3cccc(F)c3)cc2)c(C(=O)OC)c1,0.222137969,2.480305928,0.189105941,0.464781618
CCCN(Cc1ccc(NNC(=O)C2=C(C(O)=O)CCC2)cc1)Cc1ccc(C(C)(C)C)cc1,0.410879701,2.606131538,0.186288164,0.464756895
CCCCOc1cc(-n2nc3n(c2=O)CCCC3)c(F)cc1CCc1cc(F)cc(C(O)(C(F)(F)F)C(F)(F)F)c1,0.247049869,3.204284292,0.38631317,0.464713986
CCOc1cc(-n2nc(CC)n(C)c2=O)c(F)cc1CCc1ccc(Cl)cc1C1CC1,0.4925923,2.77324628,0.648304699,0.46470328
